filename,heigth,width,label
00000_00000.ppm,30,29,6
00000_00001.ppm,30,30,6
00000_00002.ppm,32,32,6
00000_00003.ppm,32,32,6
00000_00004.ppm,33,32,6
00000_00005.ppm,33,32,6
00000_00006.ppm,34,32,6
00000_00007.ppm,35,34,6
00000_00008.ppm,36,35,6
00000_00009.ppm,37,36,6
00000_00010.ppm,37,36,6
00000_00011.ppm,37,36,6
00000_00012.ppm,39,37,6
00000_00013.ppm,41,39,6
00000_00014.ppm,42,41,6
00000_00015.ppm,44,42,6
00000_00016.ppm,45,44,6
00000_00017.ppm,47,46,6
00000_00018.ppm,49,48,6
00000_00019.ppm,50,48,6
00000_00020.ppm,51,49,6
00000_00021.ppm,52,52,6
00000_00022.ppm,54,52,6
00000_00023.ppm,54,53,6
00000_00024.ppm,59,55,6
00000_00025.ppm,60,58,6
00000_00026.ppm,63,59,6
00000_00027.ppm,68,63,6
00000_00028.ppm,72,68,6
00000_00029.ppm,84,80,6
00001_00000.ppm,31,30,6
00001_00001.ppm,31,31,6
00001_00002.ppm,31,31,6
00001_00003.ppm,33,31,6
00001_00004.ppm,33,32,6
00001_00005.ppm,34,33,6
00001_00006.ppm,35,34,6
00001_00007.ppm,36,35,6
00001_00008.ppm,37,35,6
00001_00009.ppm,36,35,6
00001_00010.ppm,37,37,6
00001_00011.ppm,38,36,6
00001_00012.ppm,38,38,6
00001_00013.ppm,39,38,6
00001_00014.ppm,41,40,6
00001_00015.ppm,41,39,6
00001_00016.ppm,41,40,6
00001_00017.ppm,43,43,6
00001_00018.ppm,45,45,6
00001_00019.ppm,46,43,6
00001_00020.ppm,46,44,6
00001_00021.ppm,50,46,6
00001_00022.ppm,52,49,6
00001_00023.ppm,53,50,6
00001_00024.ppm,55,54,6
00001_00025.ppm,59,57,6
00001_00026.ppm,62,59,6
00001_00027.ppm,70,64,6
00001_00028.ppm,70,67,6
00001_00029.ppm,80,76,6
00002_00000.ppm,29,27,6
00002_00001.ppm,30,28,6
00002_00002.ppm,31,28,6
00002_00003.ppm,32,30,6
00002_00004.ppm,33,30,6
00002_00005.ppm,33,32,6
00002_00006.ppm,32,32,6
00002_00007.ppm,33,33,6
00002_00008.ppm,34,32,6
00002_00009.ppm,36,34,6
00002_00010.ppm,37,34,6
00002_00011.ppm,38,36,6
00002_00012.ppm,39,37,6
00002_00013.ppm,38,37,6
00002_00014.ppm,41,38,6
00002_00015.ppm,42,40,6
00002_00016.ppm,45,43,6
00002_00017.ppm,45,44,6
00002_00018.ppm,46,45,6
00002_00019.ppm,49,47,6
00002_00020.ppm,55,51,6
00002_00021.ppm,57,54,6
00002_00022.ppm,59,55,6
00002_00023.ppm,61,58,6
00002_00024.ppm,71,62,6
00002_00025.ppm,70,63,6
00002_00026.ppm,72,72,6
00002_00027.ppm,85,81,6
00002_00028.ppm,93,84,6
00002_00029.ppm,99,96,6
00003_00000.ppm,28,29,6
00003_00001.ppm,31,29,6
00003_00002.ppm,31,29,6
00003_00003.ppm,32,30,6
00003_00004.ppm,33,31,6
00003_00005.ppm,34,31,6
00003_00006.ppm,34,32,6
00003_00007.ppm,35,33,6
00003_00008.ppm,34,32,6
00003_00009.ppm,36,34,6
00003_00010.ppm,33,31,6
00003_00011.ppm,36,33,6
00003_00012.ppm,38,35,6
00003_00013.ppm,39,37,6
00003_00014.ppm,39,38,6
00003_00015.ppm,40,38,6
00003_00016.ppm,42,40,6
00003_00017.ppm,44,42,6
00003_00018.ppm,45,44,6
00003_00019.ppm,45,44,6
00003_00020.ppm,47,45,6
00003_00021.ppm,50,48,6
00003_00022.ppm,52,50,6
00003_00023.ppm,54,53,6
00003_00024.ppm,58,56,6
00003_00025.ppm,61,59,6
00003_00026.ppm,69,63,6
00003_00027.ppm,71,69,6
00003_00028.ppm,81,76,6
00003_00029.ppm,86,83,6
00004_00000.ppm,29,29,6
00004_00001.ppm,30,31,6
00004_00002.ppm,31,31,6
00004_00003.ppm,32,31,6
00004_00004.ppm,33,32,6
00004_00005.ppm,34,33,6
00004_00006.ppm,34,34,6
00004_00007.ppm,36,35,6
00004_00008.ppm,37,36,6
00004_00009.ppm,36,36,6
00004_00010.ppm,37,36,6
00004_00011.ppm,37,37,6
00004_00012.ppm,39,38,6
00004_00013.ppm,41,42,6
00004_00014.ppm,42,42,6
00004_00015.ppm,43,43,6
00004_00016.ppm,44,45,6
00004_00017.ppm,44,45,6
00004_00018.ppm,46,47,6
00004_00019.ppm,48,48,6
00004_00020.ppm,48,50,6
00004_00021.ppm,50,51,6
00004_00022.ppm,51,51,6
00004_00023.ppm,54,55,6
00004_00024.ppm,54,56,6
00004_00025.ppm,56,58,6
00004_00026.ppm,59,60,6
