filename,heigth,width,label
00000_00000.ppm,57,65,19
00000_00001.ppm,57,68,19
00000_00002.ppm,59,68,19
00000_00003.ppm,59,69,19
00000_00004.ppm,60,71,19
00000_00005.ppm,60,72,19
00000_00006.ppm,62,73,19
00000_00007.ppm,62,75,19
00000_00008.ppm,63,77,19
00000_00009.ppm,64,81,19
00000_00010.ppm,67,81,19
00000_00011.ppm,70,83,19
00000_00012.ppm,70,84,19
00000_00013.ppm,72,85,19
00000_00014.ppm,74,86,19
00000_00015.ppm,78,89,19
00000_00016.ppm,81,94,19
00000_00017.ppm,83,97,19
00000_00018.ppm,85,100,19
00000_00019.ppm,88,105,19
00000_00020.ppm,94,107,19
00000_00021.ppm,97,111,19
00000_00022.ppm,99,116,19
00000_00023.ppm,104,119,19
00000_00024.ppm,109,122,19
00000_00025.ppm,112,129,19
00000_00026.ppm,116,133,19
00000_00027.ppm,121,141,19
00000_00028.ppm,129,147,19
00000_00029.ppm,132,154,19
00001_00000.ppm,28,31,19
00001_00001.ppm,29,31,19
00001_00002.ppm,29,30,19
00001_00003.ppm,31,33,19
00001_00004.ppm,32,33,19
00001_00005.ppm,33,34,19
00001_00006.ppm,32,36,19
00001_00007.ppm,34,36,19
00001_00008.ppm,34,37,19
00001_00009.ppm,35,39,19
00001_00010.ppm,36,39,19
00001_00011.ppm,38,40,19
00001_00012.ppm,39,43,19
00001_00013.ppm,39,43,19
00001_00014.ppm,41,45,19
00001_00015.ppm,43,47,19
00001_00016.ppm,43,50,19
00001_00017.ppm,46,52,19
00001_00018.ppm,49,54,19
00001_00019.ppm,49,57,19
00001_00020.ppm,54,58,19
00001_00021.ppm,57,63,19
00001_00022.ppm,61,70,19
00001_00023.ppm,66,74,19
00001_00024.ppm,71,81,19
00001_00025.ppm,80,91,19
00001_00026.ppm,90,102,19
00001_00027.ppm,100,112,19
00001_00028.ppm,117,131,19
00001_00029.ppm,134,151,19
00002_00000.ppm,40,44,19
00002_00001.ppm,39,44,19
00002_00002.ppm,40,44,19
00002_00003.ppm,41,46,19
00002_00004.ppm,43,46,19
00002_00005.ppm,43,48,19
00002_00006.ppm,44,49,19
00002_00007.ppm,45,51,19
00002_00008.ppm,45,51,19
00002_00009.ppm,46,53,19
00002_00010.ppm,47,53,19
00002_00011.ppm,50,56,19
00002_00012.ppm,51,57,19
00002_00013.ppm,52,59,19
00002_00014.ppm,53,61,19
00002_00015.ppm,54,62,19
00002_00016.ppm,56,64,19
00002_00017.ppm,58,67,19
00002_00018.ppm,59,71,19
00002_00019.ppm,61,73,19
00002_00020.ppm,64,76,19
00002_00021.ppm,64,79,19
00002_00022.ppm,68,85,19
00002_00023.ppm,71,92,19
00002_00024.ppm,75,96,19
00002_00025.ppm,81,100,19
00002_00026.ppm,86,107,19
00002_00027.ppm,93,115,19
00002_00028.ppm,98,123,19
00002_00029.ppm,106,133,19
00003_00000.ppm,29,30,19
00003_00001.ppm,30,32,19
00003_00002.ppm,32,33,19
00003_00003.ppm,33,33,19
00003_00004.ppm,34,35,19
00003_00005.ppm,34,36,19
00003_00006.ppm,36,35,19
00003_00007.ppm,36,35,19
00003_00008.ppm,37,37,19
00003_00009.ppm,37,39,19
00003_00010.ppm,39,40,19
00003_00011.ppm,39,40,19
00003_00012.ppm,40,42,19
00003_00013.ppm,41,42,19
00003_00014.ppm,41,44,19
