filename,heigth,width,label
00000_00000.ppm,33,34,22
00000_00001.ppm,35,35,22
00000_00002.ppm,35,35,22
00000_00003.ppm,36,36,22
00000_00004.ppm,38,37,22
00000_00005.ppm,38,37,22
00000_00006.ppm,38,39,22
00000_00007.ppm,38,40,22
00000_00008.ppm,40,41,22
00000_00009.ppm,39,40,22
00000_00010.ppm,41,43,22
00000_00011.ppm,43,46,22
00000_00012.ppm,45,48,22
00000_00013.ppm,47,48,22
00000_00014.ppm,47,51,22
00000_00015.ppm,49,52,22
00000_00016.ppm,49,55,22
00000_00017.ppm,51,55,22
00000_00018.ppm,53,57,22
00000_00019.ppm,55,60,22
00000_00020.ppm,58,68,22
00000_00021.ppm,62,70,22
00000_00022.ppm,65,75,22
00000_00023.ppm,71,80,22
00000_00024.ppm,76,87,22
00000_00025.ppm,82,93,22
00000_00026.ppm,91,100,22
00000_00027.ppm,97,108,22
00000_00028.ppm,116,129,22
00000_00029.ppm,125,140,22
00001_00000.ppm,27,32,22
00001_00001.ppm,29,32,22
00001_00002.ppm,28,32,22
00001_00003.ppm,30,31,22
00001_00004.ppm,30,33,22
00001_00005.ppm,30,32,22
00001_00006.ppm,31,33,22
00001_00007.ppm,32,35,22
00001_00008.ppm,31,37,22
00001_00009.ppm,33,37,22
00001_00010.ppm,36,39,22
00001_00011.ppm,36,39,22
00001_00012.ppm,37,40,22
00001_00013.ppm,37,40,22
00001_00014.ppm,38,39,22
00001_00015.ppm,38,41,22
00001_00016.ppm,41,45,22
00001_00017.ppm,41,46,22
00001_00018.ppm,42,46,22
00001_00019.ppm,44,50,22
00001_00020.ppm,44,53,22
00001_00021.ppm,45,53,22
00001_00022.ppm,49,54,22
00001_00023.ppm,51,58,22
00001_00024.ppm,54,59,22
00001_00025.ppm,56,62,22
00001_00026.ppm,58,64,22
00001_00027.ppm,64,72,22
00001_00028.ppm,73,76,22
00001_00029.ppm,81,85,22
00002_00000.ppm,30,32,22
00002_00001.ppm,29,34,22
00002_00002.ppm,32,35,22
00002_00003.ppm,32,33,22
00002_00004.ppm,34,34,22
00002_00005.ppm,36,37,22
00002_00006.ppm,34,37,22
00002_00007.ppm,37,39,22
00002_00008.ppm,37,38,22
00002_00009.ppm,39,40,22
00002_00010.ppm,39,41,22
00002_00011.ppm,42,43,22
00002_00012.ppm,43,44,22
00002_00013.ppm,45,47,22
00002_00014.ppm,47,48,22
00002_00015.ppm,47,50,22
00002_00016.ppm,50,52,22
00002_00017.ppm,52,54,22
00002_00018.ppm,54,57,22
00002_00019.ppm,57,61,22
00002_00020.ppm,61,65,22
00002_00021.ppm,63,68,22
00002_00022.ppm,70,73,22
00002_00023.ppm,76,75,22
00002_00024.ppm,82,83,22
00002_00025.ppm,87,88,22
00002_00026.ppm,96,96,22
00002_00027.ppm,110,111,22
00002_00028.ppm,122,119,22
00002_00029.ppm,139,134,22
00003_00000.ppm,36,40,22
00003_00001.ppm,37,39,22
00003_00002.ppm,36,39,22
00003_00003.ppm,38,41,22
00003_00004.ppm,39,42,22
00003_00005.ppm,39,42,22
00003_00006.ppm,40,43,22
00003_00007.ppm,40,44,22
00003_00008.ppm,42,46,22
00003_00009.ppm,41,46,22
00003_00010.ppm,42,47,22
00003_00011.ppm,43,49,22
00003_00012.ppm,45,48,22
00003_00013.ppm,46,50,22
00003_00014.ppm,47,52,22
00003_00015.ppm,47,53,22
00003_00016.ppm,50,54,22
00003_00017.ppm,50,56,22
00003_00018.ppm,53,57,22
00003_00019.ppm,54,59,22
00003_00020.ppm,57,63,22
00003_00021.ppm,59,67,22
00003_00022.ppm,60,68,22
00003_00023.ppm,63,73,22
00003_00024.ppm,67,75,22
00003_00025.ppm,68,80,22
00003_00026.ppm,72,82,22
00003_00027.ppm,74,87,22
00003_00028.ppm,84,97,22
00003_00029.ppm,89,104,22
00004_00000.ppm,26,28,22
00004_00001.ppm,28,29,22
00004_00002.ppm,28,30,22
00004_00003.ppm,28,31,22
00004_00004.ppm,28,32,22
00004_00005.ppm,28,31,22
00004_00006.ppm,29,32,22
00004_00007.ppm,28,32,22
00004_00008.ppm,28,32,22
00004_00009.ppm,30,32,22
00004_00010.ppm,31,34,22
00004_00011.ppm,33,34,22
00004_00012.ppm,35,36,22
00004_00013.ppm,36,37,22
00004_00014.ppm,37,38,22
00004_00015.ppm,38,40,22
00004_00016.ppm,39,41,22
00004_00017.ppm,40,43,22
00004_00018.ppm,43,45,22
00004_00019.ppm,45,45,22
00004_00020.ppm,46,48,22
00004_00021.ppm,48,50,22
00004_00022.ppm,49,52,22
00004_00023.ppm,52,56,22
00004_00024.ppm,56,60,22
00004_00025.ppm,61,64,22
00004_00026.ppm,69,74,22
00004_00027.ppm,73,80,22
00004_00028.ppm,83,89,22
00004_00029.ppm,91,99,22
00005_00000.ppm,31,32,22
00005_00001.ppm,32,34,22
00005_00002.ppm,31,35,22
00005_00003.ppm,35,35,22
00005_00004.ppm,36,35,22
00005_00005.ppm,32,36,22
00005_00006.ppm,36,35,22
00005_00007.ppm,36,35,22
00005_00008.ppm,35,38,22
00005_00009.ppm,34,38,22
00005_00010.ppm,38,38,22
00005_00011.ppm,35,38,22
00005_00012.ppm,36,39,22
00005_00013.ppm,41,40,22
00005_00014.ppm,41,40,22
00005_00015.ppm,39,42,22
00005_00016.ppm,43,42,22
00005_00017.ppm,45,43,22
00005_00018.ppm,44,46,22
00005_00019.ppm,45,49,22
00005_00020.ppm,48,51,22
00005_00021.ppm,48,49,22
00005_00022.ppm,52,54,22
00005_00023.ppm,52,52,22
00005_00024.ppm,56,57,22
00005_00025.ppm,60,59,22
00005_00026.ppm,57,59,22
00005_00027.ppm,63,64,22
00005_00028.ppm,70,68,22
00005_00029.ppm,74,76,22
00006_00000.ppm,29,30,22
00006_00001.ppm,29,30,22
00006_00002.ppm,30,30,22
00006_00003.ppm,28,32,22
00006_00004.ppm,29,32,22
00006_00005.ppm,31,33,22
00006_00006.ppm,32,33,22
00006_00007.ppm,32,35,22
00006_00008.ppm,31,35,22
00006_00009.ppm,33,35,22
00006_00010.ppm,33,37,22
00006_00011.ppm,36,39,22
00006_00012.ppm,35,38,22
00006_00013.ppm,35,40,22
00006_00014.ppm,40,40,22
00006_00015.ppm,38,42,22
00006_00016.ppm,40,44,22
00006_00017.ppm,41,44,22
00006_00018.ppm,43,48,22
00006_00019.ppm,45,49,22
00006_00020.ppm,46,52,22
00006_00021.ppm,49,53,22
00006_00022.ppm,53,55,22
00006_00023.ppm,57,59,22
00006_00024.ppm,60,64,22
00006_00025.ppm,63,69,22
00006_00026.ppm,71,76,22
00006_00027.ppm,77,85,22
00006_00028.ppm,83,89,22
00006_00029.ppm,93,99,22
00007_00000.ppm,31,36,22
00007_00001.ppm,33,38,22
00007_00002.ppm,34,38,22
00007_00003.ppm,35,39,22
00007_00004.ppm,35,39,22
00007_00005.ppm,36,39,22
00007_00006.ppm,36,41,22
00007_00007.ppm,38,42,22
00007_00008.ppm,40,45,22
00007_00009.ppm,41,48,22
00007_00010.ppm,46,49,22
00007_00011.ppm,47,51,22
00007_00012.ppm,47,51,22
00007_00013.ppm,49,52,22
00007_00014.ppm,50,53,22
00007_00015.ppm,52,55,22
00007_00016.ppm,55,56,22
00007_00017.ppm,57,57,22
00007_00018.ppm,60,60,22
00007_00019.ppm,62,65,22
00007_00020.ppm,65,69,22
00007_00021.ppm,70,76,22
00007_00022.ppm,73,83,22
00007_00023.ppm,82,95,22
00007_00024.ppm,87,105,22
00007_00025.ppm,100,117,22
00007_00026.ppm,117,130,22
00007_00027.ppm,124,142,22
00007_00028.ppm,147,161,22
00007_00029.ppm,171,182,22
