filename,heigth,width,label
00000_00000.ppm,31,26,34
00000_00001.ppm,31,26,34
00000_00002.ppm,31,27,34
00000_00003.ppm,33,27,34
00000_00004.ppm,34,28,34
00000_00005.ppm,36,29,34
00000_00006.ppm,37,32,34
00000_00007.ppm,38,33,34
00000_00008.ppm,40,34,34
00000_00009.ppm,42,35,34
00000_00010.ppm,43,37,34
00000_00011.ppm,45,39,34
00000_00012.ppm,47,40,34
00000_00013.ppm,47,40,34
00000_00014.ppm,51,46,34
00000_00015.ppm,53,48,34
00000_00016.ppm,55,49,34
00000_00017.ppm,56,50,34
00000_00018.ppm,58,50,34
00000_00019.ppm,58,52,34
00000_00020.ppm,63,55,34
00000_00021.ppm,64,55,34
00000_00022.ppm,68,58,34
00000_00023.ppm,70,59,34
00000_00024.ppm,74,64,34
00000_00025.ppm,77,64,34
00000_00026.ppm,81,69,34
00000_00027.ppm,83,70,34
00000_00028.ppm,84,70,34
00000_00029.ppm,85,71,34
00001_00000.ppm,27,28,34
00001_00001.ppm,29,28,34
00001_00002.ppm,29,28,34
00001_00003.ppm,29,29,34
00001_00004.ppm,31,30,34
00001_00005.ppm,30,31,34
00001_00006.ppm,31,31,34
00001_00007.ppm,31,34,34
00001_00008.ppm,31,34,34
00001_00009.ppm,32,33,34
00001_00010.ppm,33,33,34
00001_00011.ppm,34,33,34
00001_00012.ppm,35,35,34
00001_00013.ppm,35,35,34
00001_00014.ppm,36,36,34
00001_00015.ppm,37,36,34
00001_00016.ppm,36,36,34
00001_00017.ppm,38,36,34
00001_00018.ppm,38,38,34
00001_00019.ppm,39,40,34
00001_00020.ppm,40,39,34
00001_00021.ppm,39,40,34
00001_00022.ppm,40,41,34
00001_00023.ppm,40,41,34
00001_00024.ppm,43,42,34
00001_00025.ppm,43,43,34
00001_00026.ppm,46,46,34
00001_00027.ppm,46,46,34
00001_00028.ppm,46,49,34
00001_00029.ppm,46,50,34
00002_00000.ppm,27,29,34
00002_00001.ppm,28,29,34
00002_00002.ppm,28,30,34
00002_00003.ppm,29,30,34
00002_00004.ppm,29,31,34
00002_00005.ppm,30,31,34
00002_00006.ppm,30,31,34
00002_00007.ppm,31,31,34
00002_00008.ppm,30,32,34
00002_00009.ppm,31,33,34
00002_00010.ppm,33,34,34
00002_00011.ppm,34,35,34
00002_00012.ppm,35,37,34
00002_00013.ppm,37,37,34
00002_00014.ppm,37,39,34
00002_00015.ppm,39,39,34
00002_00016.ppm,40,40,34
00002_00017.ppm,40,42,34
00002_00018.ppm,44,46,34
00002_00019.ppm,46,48,34
00002_00020.ppm,48,51,34
00002_00021.ppm,49,52,34
00002_00022.ppm,51,56,34
00002_00023.ppm,54,58,34
00002_00024.ppm,59,60,34
00002_00025.ppm,63,65,34
00002_00026.ppm,71,72,34
00002_00027.ppm,79,74,34
00002_00028.ppm,85,80,34
00002_00029.ppm,89,83,34
00003_00000.ppm,45,40,34
00003_00001.ppm,45,42,34
00003_00002.ppm,48,44,34
00003_00003.ppm,47,46,34
00003_00004.ppm,48,47,34
00003_00005.ppm,49,48,34
00003_00006.ppm,52,49,34
00003_00007.ppm,54,52,34
00003_00008.ppm,55,53,34
00003_00009.ppm,57,55,34
00003_00010.ppm,58,56,34
00003_00011.ppm,59,57,34
00003_00012.ppm,60,59,34
00003_00013.ppm,63,62,34
00003_00014.ppm,69,63,34
00003_00015.ppm,71,69,34
00003_00016.ppm,71,68,34
00003_00017.ppm,74,71,34
00003_00018.ppm,79,72,34
00003_00019.ppm,83,75,34
00003_00020.ppm,87,81,34
00003_00021.ppm,92,86,34
00003_00022.ppm,96,88,34
00003_00023.ppm,99,94,34
00003_00024.ppm,108,99,34
00003_00025.ppm,115,107,34
00003_00026.ppm,121,112,34
00003_00027.ppm,131,121,34
00003_00028.ppm,140,130,34
00003_00029.ppm,149,136,34
00004_00000.ppm,49,50,34
00004_00001.ppm,51,51,34
00004_00002.ppm,52,51,34
00004_00003.ppm,53,54,34
00004_00004.ppm,54,54,34
00004_00005.ppm,53,55,34
00004_00006.ppm,54,55,34
00004_00007.ppm,54,56,34
00004_00008.ppm,57,57,34
00004_00009.ppm,57,58,34
00004_00010.ppm,59,58,34
00004_00011.ppm,59,59,34
00004_00012.ppm,60,61,34
00004_00013.ppm,62,62,34
00004_00014.ppm,64,63,34
00004_00015.ppm,65,65,34
00004_00016.ppm,68,67,34
00004_00017.ppm,68,69,34
00004_00018.ppm,71,73,34
00004_00019.ppm,74,73,34
00004_00020.ppm,74,75,34
00004_00021.ppm,77,77,34
00004_00022.ppm,79,79,34
00004_00023.ppm,81,82,34
00004_00024.ppm,83,83,34
00004_00025.ppm,85,84,34
00004_00026.ppm,85,86,34
00004_00027.ppm,87,88,34
00004_00028.ppm,94,95,34
00004_00029.ppm,97,97,34
00005_00000.ppm,29,26,34
00005_00001.ppm,29,28,34
00005_00002.ppm,29,28,34
00005_00003.ppm,32,30,34
00005_00004.ppm,32,30,34
00005_00005.ppm,32,30,34
00005_00006.ppm,33,31,34
00005_00007.ppm,33,31,34
00005_00008.ppm,34,33,34
00005_00009.ppm,35,33,34
00005_00010.ppm,35,34,34
00005_00011.ppm,37,33,34
00005_00012.ppm,37,34,34
00005_00013.ppm,39,36,34
00005_00014.ppm,39,35,34
00005_00015.ppm,39,36,34
00005_00016.ppm,41,36,34
00005_00017.ppm,43,38,34
00005_00018.ppm,43,40,34
00005_00019.ppm,45,40,34
00005_00020.ppm,45,42,34
00005_00021.ppm,48,42,34
00005_00022.ppm,50,45,34
00005_00023.ppm,53,47,34
00005_00024.ppm,54,48,34
00005_00025.ppm,57,50,34
00005_00026.ppm,60,52,34
00005_00027.ppm,62,55,34
00005_00028.ppm,65,58,34
00005_00029.ppm,69,62,34
00006_00000.ppm,28,27,34
00006_00001.ppm,29,27,34
00006_00002.ppm,29,27,34
00006_00003.ppm,29,28,34
00006_00004.ppm,31,28,34
00006_00005.ppm,30,28,34
00006_00006.ppm,31,28,34
00006_00007.ppm,31,28,34
00006_00008.ppm,31,28,34
00006_00009.ppm,33,28,34
00006_00010.ppm,33,28,34
00006_00011.ppm,32,28,34
00006_00012.ppm,32,29,34
00006_00013.ppm,34,31,34
00006_00014.ppm,35,31,34
00006_00015.ppm,34,31,34
00006_00016.ppm,35,33,34
00006_00017.ppm,37,33,34
00006_00018.ppm,38,35,34
00006_00019.ppm,38,35,34
00006_00020.ppm,39,36,34
00006_00021.ppm,38,35,34
00006_00022.ppm,38,35,34
00006_00023.ppm,39,37,34
00006_00024.ppm,41,38,34
00006_00025.ppm,42,39,34
00006_00026.ppm,43,41,34
00006_00027.ppm,44,44,34
00006_00028.ppm,46,46,34
00006_00029.ppm,49,48,34
00007_00000.ppm,27,27,34
00007_00001.ppm,29,29,34
00007_00002.ppm,29,29,34
00007_00003.ppm,28,28,34
00007_00004.ppm,30,29,34
00007_00005.ppm,29,28,34
00007_00006.ppm,29,29,34
00007_00007.ppm,31,31,34
00007_00008.ppm,31,31,34
00007_00009.ppm,32,32,34
00007_00010.ppm,34,34,34
00007_00011.ppm,35,36,34
00007_00012.ppm,37,38,34
00007_00013.ppm,37,37,34
00007_00014.ppm,39,38,34
00007_00015.ppm,40,40,34
00007_00016.ppm,40,39,34
00007_00017.ppm,43,42,34
00007_00018.ppm,43,44,34
00007_00019.ppm,48,48,34
00007_00020.ppm,50,50,34
00007_00021.ppm,52,52,34
00007_00022.ppm,53,53,34
00007_00023.ppm,55,55,34
00007_00024.ppm,57,57,34
00007_00025.ppm,60,61,34
00007_00026.ppm,62,63,34
00007_00027.ppm,64,64,34
00007_00028.ppm,68,67,34
00007_00029.ppm,68,68,34
00008_00000.ppm,28,28,34
00008_00001.ppm,29,28,34
00008_00002.ppm,31,29,34
00008_00003.ppm,30,29,34
00008_00004.ppm,33,32,34
00008_00005.ppm,32,31,34
00008_00006.ppm,33,32,34
00008_00007.ppm,34,32,34
00008_00008.ppm,35,32,34
00008_00009.ppm,36,34,34
00008_00010.ppm,37,36,34
00008_00011.ppm,38,37,34
00008_00012.ppm,36,37,34
00008_00013.ppm,37,38,34
00008_00014.ppm,41,40,34
00008_00015.ppm,41,40,34
00008_00016.ppm,43,42,34
00008_00017.ppm,44,42,34
00008_00018.ppm,45,45,34
00008_00019.ppm,47,45,34
00008_00020.ppm,48,46,34
00008_00021.ppm,50,50,34
00008_00022.ppm,51,51,34
00008_00023.ppm,56,53,34
00008_00024.ppm,56,54,34
00008_00025.ppm,60,58,34
00008_00026.ppm,63,62,34
00008_00027.ppm,71,70,34
00008_00028.ppm,73,72,34
00008_00029.ppm,81,79,34
00009_00000.ppm,32,30,34
00009_00001.ppm,32,32,34
00009_00002.ppm,31,32,34
00009_00003.ppm,31,32,34
00009_00004.ppm,31,31,34
00009_00005.ppm,33,33,34
00009_00006.ppm,33,33,34
00009_00007.ppm,34,35,34
00009_00008.ppm,36,36,34
00009_00009.ppm,36,36,34
00009_00010.ppm,37,36,34
00009_00011.ppm,38,38,34
00009_00012.ppm,38,38,34
00009_00013.ppm,41,40,34
00009_00014.ppm,41,41,34
00009_00015.ppm,40,40,34
00009_00016.ppm,41,41,34
00009_00017.ppm,43,43,34
00009_00018.ppm,47,45,34
00009_00019.ppm,48,47,34
00009_00020.ppm,49,49,34
00009_00021.ppm,52,51,34
00009_00022.ppm,53,53,34
00009_00023.ppm,57,55,34
00009_00024.ppm,58,57,34
00009_00025.ppm,65,63,34
00009_00026.ppm,69,68,34
00009_00027.ppm,76,73,34
00009_00028.ppm,81,82,34
00009_00029.ppm,93,94,34
00010_00000.ppm,33,30,34
00010_00001.ppm,34,30,34
00010_00002.ppm,34,31,34
00010_00003.ppm,36,31,34
00010_00004.ppm,35,30,34
00010_00005.ppm,35,31,34
00010_00006.ppm,36,32,34
00010_00007.ppm,38,31,34
00010_00008.ppm,39,33,34
00010_00009.ppm,39,32,34
00010_00010.ppm,39,33,34
00010_00011.ppm,41,35,34
00010_00012.ppm,40,37,34
00010_00013.ppm,41,38,34
00010_00014.ppm,42,39,34
00010_00015.ppm,44,39,34
00010_00016.ppm,43,38,34
00010_00017.ppm,46,39,34
00010_00018.ppm,47,41,34
00010_00019.ppm,47,39,34
00010_00020.ppm,49,42,34
00010_00021.ppm,53,44,34
00010_00022.ppm,55,46,34
00010_00023.ppm,56,48,34
00010_00024.ppm,61,52,34
00010_00025.ppm,65,54,34
00010_00026.ppm,70,55,34
00010_00027.ppm,74,61,34
00010_00028.ppm,80,68,34
00010_00029.ppm,89,77,34
00011_00000.ppm,27,28,34
00011_00001.ppm,28,29,34
00011_00002.ppm,28,28,34
00011_00003.ppm,29,29,34
00011_00004.ppm,30,29,34
00011_00005.ppm,30,30,34
00011_00006.ppm,28,29,34
00011_00007.ppm,29,30,34
00011_00008.ppm,29,31,34
00011_00009.ppm,30,30,34
00011_00010.ppm,30,31,34
00011_00011.ppm,31,32,34
00011_00012.ppm,31,32,34
00011_00013.ppm,32,31,34
00011_00014.ppm,31,32,34
00011_00015.ppm,32,31,34
00011_00016.ppm,58,58,34
00011_00017.ppm,61,60,34
00011_00018.ppm,61,62,34
00011_00019.ppm,65,64,34
00011_00020.ppm,69,68,34
00011_00021.ppm,73,73,34
00011_00022.ppm,75,74,34
00011_00023.ppm,80,80,34
00011_00024.ppm,83,83,34
00011_00025.ppm,87,87,34
00011_00026.ppm,94,92,34
00011_00027.ppm,99,99,34
00011_00028.ppm,106,106,34
00011_00029.ppm,118,115,34
00012_00000.ppm,28,27,34
00012_00001.ppm,29,29,34
00012_00002.ppm,30,30,34
00012_00003.ppm,30,30,34
00012_00004.ppm,30,30,34
00012_00005.ppm,31,32,34
00012_00006.ppm,33,33,34
00012_00007.ppm,32,33,34
00012_00008.ppm,33,33,34
00012_00009.ppm,32,34,34
00012_00010.ppm,33,34,34
00012_00011.ppm,34,34,34
00012_00012.ppm,35,35,34
00012_00013.ppm,35,36,34
00012_00014.ppm,36,36,34
00012_00015.ppm,35,36,34
00012_00016.ppm,36,35,34
00012_00017.ppm,39,37,34
00012_00018.ppm,39,36,34
00012_00019.ppm,36,36,34
00012_00020.ppm,38,37,34
00012_00021.ppm,39,37,34
00012_00022.ppm,39,38,34
00012_00023.ppm,38,38,34
00012_00024.ppm,37,37,34
00012_00025.ppm,40,37,34
00012_00026.ppm,40,37,34
00012_00027.ppm,39,37,34
00012_00028.ppm,40,37,34
00012_00029.ppm,38,37,34
00013_00000.ppm,38,39,34
00013_00001.ppm,38,37,34
00013_00002.ppm,37,36,34
00013_00003.ppm,39,38,34
00013_00004.ppm,40,38,34
00013_00005.ppm,39,39,34
00013_00006.ppm,40,40,34
00013_00007.ppm,40,40,34
00013_00008.ppm,40,41,34
00013_00009.ppm,40,41,34
00013_00010.ppm,41,41,34
00013_00011.ppm,42,41,34
00013_00012.ppm,42,43,34
00013_00013.ppm,42,42,34
00013_00014.ppm,43,44,34
00013_00015.ppm,43,43,34
00013_00016.ppm,44,45,34
00013_00017.ppm,45,45,34
00013_00018.ppm,47,46,34
00013_00019.ppm,47,48,34
00013_00020.ppm,50,50,34
00013_00021.ppm,51,52,34
00013_00022.ppm,52,52,34
00013_00023.ppm,54,53,34
00013_00024.ppm,55,55,34
00013_00025.ppm,58,59,34
00013_00026.ppm,64,63,34
00013_00027.ppm,65,69,34
00013_00028.ppm,68,72,34
00013_00029.ppm,71,74,34
