filename,heigth,width,label
1.ppm,761,937,43
10.ppm,136,279,43
100.ppm,141,237,43
101.ppm,151,298,43
102.ppm,237,274,43
103.ppm,171,278,43
104.ppm,119,233,43
105.ppm,75,121,43
106.ppm,208,364,43
107.ppm,230,442,43
108.ppm,87,125,43
109.ppm,353,451,43
11.ppm,205,320,43
110.ppm,141,205,43
111.ppm,393,651,43
112.ppm,96,132,43
113.ppm,151,213,43
114.ppm,159,201,43
115.ppm,156,217,43
116.ppm,108,197,43
117.ppm,146,245,43
118.ppm,112,145,43
119.ppm,186,192,43
12.ppm,753,634,43
120.ppm,189,328,43
121.ppm,54,84,43
122.ppm,116,188,43
123.ppm,123,217,43
124.ppm,261,406,43
125.ppm,153,244,43
126.ppm,113,230,43
127.ppm,323,701,43
128.ppm,151,346,43
129.ppm,188,368,43
13.ppm,619,671,43
130.ppm,149,336,43
131.ppm,74,131,43
132.ppm,115,205,43
133.ppm,382,537,43
134.ppm,110,166,43
135.ppm,113,204,43
136.ppm,111,221,43
137.ppm,155,341,43
138.ppm,79,127,43
139.ppm,116,285,43
14.ppm,929,1253,43
140.ppm,117,255,43
141.ppm,105,206,43
142.ppm,68,101,43
143.ppm,217,333,43
144.ppm,99,169,43
145.ppm,78,153,43
146.ppm,61,82,43
147.ppm,80,196,43
148.ppm,71,126,43
149.ppm,113,118,43
15.ppm,396,765,43
150.ppm,279,353,43
151.ppm,81,122,43
152.ppm,135,196,43
153.ppm,151,240,43
154.ppm,112,186,43
155.ppm,80,114,43
156.ppm,120,276,43
157.ppm,110,188,43
158.ppm,111,243,43
159.ppm,98,190,43
16.ppm,233,381,43
160.ppm,107,199,43
161.ppm,111,124,43
162.ppm,158,274,43
163.ppm,60,95,43
164.ppm,51,79,43
165.ppm,71,122,43
166.ppm,74,127,43
167.ppm,229,425,43
168.ppm,83,186,43
169.ppm,123,267,43
17.ppm,489,766,43
170.ppm,57,107,43
171.ppm,204,444,43
172.ppm,124,95,43
173.ppm,195,171,43
174.ppm,146,295,43
175.ppm,60,95,43
176.ppm,80,190,43
177.ppm,58,117,43
178.ppm,52,65,43
179.ppm,73,93,43
18.ppm,522,894,43
180.ppm,191,377,43
181.ppm,305,502,43
182.ppm,156,371,43
183.ppm,165,429,43
184.ppm,116,181,43
185.ppm,403,527,43
186.ppm,153,265,43
187.ppm,91,209,43
188.ppm,290,401,43
189.ppm,274,428,43
19.ppm,391,541,43
190.ppm,175,273,43
191.ppm,134,172,43
192.ppm,71,97,43
193.ppm,83,110,43
194.ppm,100,172,43
195.ppm,84,113,43
196.ppm,79,140,43
197.ppm,229,386,43
198.ppm,85,141,43
199.ppm,60,92,43
2.ppm,285,373,43
20.ppm,178,359,43
200.ppm,432,634,43
201.ppm,148,200,43
202.ppm,156,248,43
203.ppm,100,248,43
204.ppm,104,217,43
205.ppm,92,131,43
206.ppm,156,223,43
207.ppm,142,254,43
208.ppm,90,129,43
209.ppm,83,131,43
21.ppm,216,259,43
210.ppm,103,148,43
211.ppm,98,161,43
212.ppm,93,148,43
213.ppm,112,157,43
214.ppm,233,340,43
215.ppm,127,201,43
