filename,heigth,width,label
00000_00000.ppm,30,29,5
00000_00001.ppm,32,30,5
00000_00002.ppm,31,31,5
00000_00003.ppm,32,32,5
00000_00004.ppm,32,31,5
00000_00005.ppm,33,33,5
00000_00006.ppm,33,32,5
00000_00007.ppm,35,34,5
00000_00008.ppm,34,34,5
00000_00009.ppm,33,33,5
00000_00010.ppm,38,36,5
00000_00011.ppm,38,35,5
00000_00012.ppm,40,37,5
00000_00013.ppm,40,38,5
00000_00014.ppm,41,39,5
00000_00015.ppm,42,41,5
00000_00016.ppm,42,41,5
00000_00017.ppm,45,42,5
00000_00018.ppm,46,44,5
00000_00019.ppm,48,47,5
00000_00020.ppm,49,48,5
00000_00021.ppm,51,51,5
00000_00022.ppm,52,51,5
00000_00023.ppm,57,55,5
00000_00024.ppm,59,58,5
00000_00025.ppm,63,63,5
00000_00026.ppm,68,67,5
00000_00027.ppm,75,72,5
00000_00028.ppm,85,81,5
00000_00029.ppm,88,84,5
00001_00000.ppm,28,26,5
00001_00001.ppm,28,27,5
00001_00002.ppm,27,26,5
00001_00003.ppm,29,27,5
00001_00004.ppm,29,28,5
00001_00005.ppm,29,28,5
00001_00006.ppm,29,29,5
00001_00007.ppm,29,29,5
00001_00008.ppm,29,28,5
00001_00009.ppm,30,30,5
00001_00010.ppm,31,30,5
00001_00011.ppm,32,30,5
00001_00012.ppm,32,32,5
00001_00013.ppm,33,32,5
00001_00014.ppm,34,32,5
00001_00015.ppm,35,35,5
00001_00016.ppm,35,36,5
00001_00017.ppm,36,36,5
00001_00018.ppm,36,37,5
00001_00019.ppm,38,38,5
00001_00020.ppm,37,39,5
00001_00021.ppm,38,39,5
00001_00022.ppm,39,40,5
00001_00023.ppm,39,39,5
00001_00024.ppm,40,41,5
00001_00025.ppm,41,40,5
00001_00026.ppm,42,42,5
00001_00027.ppm,43,43,5
00001_00028.ppm,43,44,5
00001_00029.ppm,45,45,5
00002_00000.ppm,26,27,5
00002_00001.ppm,27,28,5
00002_00002.ppm,27,28,5
00002_00003.ppm,27,28,5
00002_00004.ppm,26,30,5
00002_00005.ppm,27,30,5
00002_00006.ppm,28,29,5
00002_00007.ppm,29,30,5
00002_00008.ppm,28,30,5
00002_00009.ppm,30,31,5
00002_00010.ppm,31,30,5
00002_00011.ppm,32,30,5
00002_00012.ppm,32,31,5
00002_00013.ppm,34,33,5
00002_00014.ppm,34,35,5
00002_00015.ppm,36,36,5
00002_00016.ppm,35,35,5
00002_00017.ppm,35,36,5
00002_00018.ppm,37,37,5
00002_00019.ppm,37,37,5
00002_00020.ppm,38,38,5
00002_00021.ppm,38,38,5
00002_00022.ppm,40,38,5
00002_00023.ppm,41,38,5
00002_00024.ppm,42,39,5
00002_00025.ppm,43,41,5
00002_00026.ppm,44,42,5
00002_00027.ppm,47,45,5
00002_00028.ppm,49,47,5
00002_00029.ppm,52,49,5
00003_00000.ppm,26,27,5
00003_00001.ppm,26,28,5
00003_00002.ppm,26,28,5
00003_00003.ppm,28,28,5
00003_00004.ppm,27,29,5
00003_00005.ppm,28,30,5
00003_00006.ppm,30,30,5
00003_00007.ppm,30,30,5
00003_00008.ppm,29,30,5
00003_00009.ppm,31,30,5
00003_00010.ppm,30,32,5
00003_00011.ppm,31,31,5
00003_00012.ppm,31,31,5
00003_00013.ppm,33,32,5
00003_00014.ppm,33,33,5
00003_00015.ppm,34,34,5
00003_00016.ppm,35,36,5
00003_00017.ppm,36,36,5
00003_00018.ppm,36,37,5
00003_00019.ppm,37,38,5
