filename,heigth,width,label
1300.ppm,644,581,48
1301.ppm,646,495,48
1302.ppm,480,466,48
1303.ppm,538,652,48
1304.ppm,384,446,48
1305.ppm,483,376,48
1306.ppm,291,303,48
1307.ppm,577,705,48
1308.ppm,491,466,48
1309.ppm,419,412,48
1310.ppm,495,495,48
1311.ppm,681,544,48
1312.ppm,350,288,48
1313.ppm,414,423,48
1314.ppm,586,489,48
1315.ppm,296,309,48
1316.ppm,468,471,48
1317.ppm,435,455,48
1318.ppm,733,714,48
1319.ppm,586,582,48
1320.ppm,424,448,48
1321.ppm,496,473,48
1322.ppm,562,541,48
1323.ppm,381,338,48
1324.ppm,285,335,48
1325.ppm,486,454,48
1326.ppm,294,328,48
1327.ppm,330,365,48
1328.ppm,347,355,48
1329.ppm,391,336,48
1330.ppm,500,477,48
1331.ppm,558,504,48
1332.ppm,765,662,48
1333.ppm,693,700,48
1334.ppm,628,643,48
1335.ppm,302,291,48
1336.ppm,480,542,48
1337.ppm,576,514,48
1338.ppm,716,700,48
1339.ppm,479,569,48
1340.ppm,717,653,48
1341.ppm,535,452,48
1342.ppm,485,491,48
1343.ppm,552,676,48
1344.ppm,285,289,48
1345.ppm,379,406,48
1346.ppm,278,321,48
1347.ppm,594,618,48
1348.ppm,333,399,48
1349.ppm,764,768,48
1350.ppm,940,953,48
1351.ppm,717,621,48
1352.ppm,432,523,48
1353.ppm,349,401,48
1354.ppm,795,892,48
1355.ppm,713,812,48
1356.ppm,383,431,48
1357.ppm,321,321,48
1358.ppm,625,666,48
1359.ppm,754,863,48
1360.ppm,674,786,48
1361.ppm,328,338,48
1362.ppm,759,1034,48
1363.ppm,477,472,48
1364.ppm,655,674,48
1365.ppm,384,357,48
1366.ppm,548,539,48
1367.ppm,587,567,48
1368.ppm,428,331,48
1369.ppm,393,385,48
1370.ppm,292,268,48
1371.ppm,298,331,48
1372.ppm,355,362,48
1373.ppm,418,432,48
1374.ppm,365,417,48
1375.ppm,398,328,48
1376.ppm,401,371,48
1377.ppm,297,311,48
1378.ppm,318,333,48
1379.ppm,404,452,48
1380.ppm,276,274,48
1381.ppm,238,213,48
1382.ppm,342,272,48
1383.ppm,209,225,48
1384.ppm,485,386,48
1385.ppm,358,388,48
1386.ppm,235,245,48
1387.ppm,256,281,48
1388.ppm,490,534,48
1389.ppm,476,420,48
1390.ppm,372,348,48
1391.ppm,340,345,48
1392.ppm,396,351,48
1393.ppm,295,289,48
1394.ppm,225,225,48
1395.ppm,332,349,48
1396.ppm,411,401,48
1397.ppm,305,303,48
1398.ppm,305,303,48
1399.ppm,305,303,48
1400.ppm,268,236,48
1401.ppm,384,399,48
1402.ppm,270,261,48
1403.ppm,288,325,48
1404.ppm,357,401,48
1405.ppm,268,280,48
1406.ppm,294,304,48
1407.ppm,323,352,48
1408.ppm,339,336,48
1409.ppm,201,220,48
1410.ppm,262,297,48
1411.ppm,290,311,48
1412.ppm,323,337,48
1413.ppm,323,337,48
1414.ppm,252,261,48
1415.ppm,307,335,48
1416.ppm,282,253,48
1417.ppm,234,250,48
1418.ppm,350,402,48
1419.ppm,407,416,48
1420.ppm,307,246,48
1421.ppm,331,354,48
1422.ppm,371,269,48
1423.ppm,462,382,48
1424.ppm,229,229,48
1425.ppm,324,264,48
1426.ppm,197,205,48
1427.ppm,792,878,48
1428.ppm,206,256,48
1429.ppm,229,167,48
1430.ppm,918,1005,48
1431.ppm,443,224,48
1432.ppm,218,228,48
1433.ppm,1025,909,48
1434.ppm,281,253,48
1435.ppm,134,128,48
1436.ppm,190,204,48
1437.ppm,418,395,48
1438.ppm,173,144,48
1439.ppm,242,247,48
1440.ppm,163,171,48
1441.ppm,235,206,48
1442.ppm,188,125,48
1443.ppm,253,311,48
1444.ppm,324,290,48
1445.ppm,155,151,48
1446.ppm,137,145,48
1447.ppm,342,327,48
1448.ppm,172,159,48
1449.ppm,111,80,48
1450.ppm,583,379,48
1451.ppm,190,164,48
1452.ppm,203,134,48
1453.ppm,329,300,48
1454.ppm,136,125,48
1455.ppm,450,572,48
1456.ppm,247,391,48
1457.ppm,174,303,48
1458.ppm,175,236,48
1459.ppm,97,69,48
1460.ppm,202,171,48
1461.ppm,121,111,48
1462.ppm,195,236,48
1463.ppm,135,135,48
1464.ppm,115,137,48
1465.ppm,262,266,48
1466.ppm,64,102,48
1467.ppm,119,179,48
1468.ppm,118,152,48
1469.ppm,73,85,48
1470.ppm,108,208,48
1471.ppm,123,185,48
1472.ppm,187,223,48
1473.ppm,372,387,48
1474.ppm,705,756,48
1475.ppm,127,187,48
1476.ppm,267,292,48
1477.ppm,406,384,48
1478.ppm,228,282,48
1479.ppm,386,385,48
1480.ppm,313,331,48
1481.ppm,376,405,48
1482.ppm,510,511,48
1483.ppm,385,425,48
1484.ppm,587,580,48
1485.ppm,117,132,48
1486.ppm,128,119,48
1487.ppm,132,134,48
1488.ppm,180,245,48
1489.ppm,204,241,48
1490.ppm,168,175,48
1491.ppm,374,321,48
1492.ppm,427,423,48
1493.ppm,120,110,48
1494.ppm,565,570,48
1495.ppm,109,117,48
1496.ppm,95,96,48
1497.ppm,219,270,48
1498.ppm,259,261,48
1499.ppm,55,42,48
1500.ppm,339,280,48
1501.ppm,137,116,48
1502.ppm,381,291,48
1503.ppm,219,234,48
1504.ppm,114,128,48
1505.ppm,509,568,48
1506.ppm,346,334,48
1507.ppm,502,482,48
1508.ppm,528,554,48
1509.ppm,267,281,48
1510.ppm,370,311,48
1511.ppm,317,329,48
1512.ppm,71,84,48
1513.ppm,335,307,48
1514.ppm,352,356,48
1515.ppm,80,99,48
