filename,heigth,width,label
00000_00000.ppm,34,32,40
00000_00001.ppm,34,34,40
00000_00002.ppm,34,35,40
00000_00003.ppm,35,37,40
00000_00004.ppm,35,38,40
00000_00005.ppm,36,38,40
00000_00006.ppm,38,40,40
00000_00007.ppm,39,42,40
00000_00008.ppm,40,42,40
00000_00009.ppm,40,44,40
00000_00010.ppm,41,45,40
00000_00011.ppm,42,45,40
00000_00012.ppm,42,46,40
00000_00013.ppm,42,47,40
00000_00014.ppm,45,47,40
00000_00015.ppm,46,49,40
00000_00016.ppm,47,49,40
00000_00017.ppm,49,51,40
00000_00018.ppm,49,51,40
00000_00019.ppm,49,52,40
00000_00020.ppm,52,52,40
00000_00021.ppm,52,52,40
00000_00022.ppm,55,55,40
00000_00023.ppm,56,55,40
00000_00024.ppm,58,59,40
00000_00025.ppm,61,60,40
00000_00026.ppm,63,63,40
00000_00027.ppm,64,68,40
00000_00028.ppm,68,70,40
00000_00029.ppm,72,71,40
00001_00000.ppm,29,29,40
00001_00001.ppm,30,30,40
00001_00002.ppm,30,30,40
00001_00003.ppm,32,30,40
00001_00004.ppm,31,32,40
00001_00005.ppm,33,32,40
00001_00006.ppm,35,34,40
00001_00007.ppm,36,35,40
00001_00008.ppm,36,36,40
00001_00009.ppm,38,38,40
00001_00010.ppm,38,38,40
00001_00011.ppm,41,41,40
00001_00012.ppm,41,42,40
00001_00013.ppm,44,42,40
00001_00014.ppm,44,46,40
00001_00015.ppm,47,47,40
00001_00016.ppm,47,49,40
00001_00017.ppm,50,50,40
00001_00018.ppm,52,51,40
00001_00019.ppm,53,53,40
00001_00020.ppm,55,55,40
00001_00021.ppm,57,58,40
00001_00022.ppm,61,60,40
00001_00023.ppm,62,62,40
00001_00024.ppm,66,65,40
00001_00025.ppm,71,71,40
00001_00026.ppm,75,75,40
00001_00027.ppm,80,80,40
00001_00028.ppm,86,86,40
00001_00029.ppm,94,95,40
00002_00000.ppm,32,33,40
00002_00001.ppm,32,34,40
00002_00002.ppm,33,34,40
00002_00003.ppm,34,34,40
00002_00004.ppm,35,36,40
00002_00005.ppm,36,35,40
00002_00006.ppm,35,36,40
00002_00007.ppm,35,35,40
00002_00008.ppm,36,37,40
00002_00009.ppm,36,38,40
00002_00010.ppm,39,38,40
00002_00011.ppm,40,38,40
00002_00012.ppm,40,40,40
00002_00013.ppm,43,42,40
00002_00014.ppm,45,43,40
00002_00015.ppm,45,46,40
00002_00016.ppm,48,47,40
00002_00017.ppm,49,50,40
00002_00018.ppm,51,52,40
00002_00019.ppm,53,53,40
00002_00020.ppm,55,56,40
00002_00021.ppm,58,58,40
00002_00022.ppm,62,62,40
00002_00023.ppm,68,68,40
00002_00024.ppm,74,74,40
00002_00025.ppm,83,83,40
00002_00026.ppm,95,93,40
00002_00027.ppm,104,100,40
00002_00028.ppm,111,109,40
00002_00029.ppm,131,128,40
00003_00000.ppm,37,37,40
00003_00001.ppm,38,37,40
00003_00002.ppm,38,39,40
00003_00003.ppm,38,38,40
00003_00004.ppm,38,39,40
00003_00005.ppm,40,39,40
00003_00006.ppm,41,40,40
00003_00007.ppm,42,42,40
00003_00008.ppm,43,43,40
00003_00009.ppm,45,45,40
00003_00010.ppm,46,47,40
00003_00011.ppm,47,49,40
00003_00012.ppm,48,49,40
00003_00013.ppm,50,51,40
00003_00014.ppm,52,53,40
00003_00015.ppm,56,57,40
00003_00016.ppm,56,57,40
00003_00017.ppm,58,60,40
00003_00018.ppm,59,61,40
00003_00019.ppm,61,64,40
00003_00020.ppm,63,68,40
00003_00021.ppm,64,69,40
00003_00022.ppm,70,74,40
00003_00023.ppm,77,81,40
00003_00024.ppm,81,85,40
00003_00025.ppm,86,88,40
00003_00026.ppm,88,93,40
00003_00027.ppm,98,98,40
00003_00028.ppm,107,110,40
00003_00029.ppm,115,120,40
00004_00000.ppm,39,37,40
00004_00001.ppm,39,37,40
00004_00002.ppm,40,40,40
00004_00003.ppm,41,41,40
00004_00004.ppm,41,42,40
00004_00005.ppm,43,43,40
00004_00006.ppm,43,44,40
00004_00007.ppm,46,46,40
00004_00008.ppm,47,46,40
00004_00009.ppm,47,49,40
00004_00010.ppm,50,50,40
00004_00011.ppm,51,52,40
00004_00012.ppm,54,52,40
00004_00013.ppm,56,53,40
00004_00014.ppm,56,56,40
00004_00015.ppm,57,58,40
00004_00016.ppm,61,60,40
00004_00017.ppm,65,62,40
00004_00018.ppm,70,69,40
00004_00019.ppm,73,71,40
00004_00020.ppm,75,74,40
00004_00021.ppm,81,79,40
00004_00022.ppm,82,84,40
00004_00023.ppm,87,88,40
00004_00024.ppm,93,93,40
00004_00025.ppm,98,106,40
00004_00026.ppm,105,110,40
00004_00027.ppm,110,117,40
00004_00028.ppm,116,123,40
00004_00029.ppm,128,135,40
00005_00000.ppm,51,50,40
00005_00001.ppm,51,51,40
00005_00002.ppm,53,53,40
00005_00003.ppm,52,53,40
00005_00004.ppm,52,55,40
00005_00005.ppm,56,56,40
00005_00006.ppm,57,57,40
00005_00007.ppm,60,60,40
00005_00008.ppm,61,60,40
00005_00009.ppm,62,62,40
00005_00010.ppm,63,63,40
00005_00011.ppm,68,67,40
00005_00012.ppm,69,68,40
00005_00013.ppm,69,69,40
00005_00014.ppm,71,71,40
00005_00015.ppm,72,74,40
