filename,heigth,width,label
00000_00000.ppm,35,38,31
00000_00001.ppm,36,40,31
00000_00002.ppm,37,40,31
00000_00003.ppm,39,41,31
00000_00004.ppm,37,43,31
00000_00005.ppm,39,43,31
00000_00006.ppm,41,45,31
00000_00007.ppm,41,48,31
00000_00008.ppm,44,50,31
00000_00009.ppm,43,51,31
00000_00010.ppm,44,51,31
00000_00011.ppm,44,51,31
00000_00012.ppm,45,51,31
00000_00013.ppm,46,53,31
00000_00014.ppm,48,55,31
00000_00015.ppm,50,56,31
00000_00016.ppm,51,58,31
00000_00017.ppm,58,62,31
00000_00018.ppm,58,64,31
00000_00019.ppm,61,69,31
00000_00020.ppm,69,74,31
00000_00021.ppm,71,80,31
00000_00022.ppm,75,83,31
00000_00023.ppm,80,88,31
00000_00024.ppm,83,94,31
00000_00025.ppm,92,101,31
00000_00026.ppm,104,112,31
00000_00027.ppm,116,125,31
00000_00028.ppm,129,140,31
00000_00029.ppm,143,155,31
00001_00000.ppm,35,37,31
00001_00001.ppm,35,39,31
00001_00002.ppm,37,39,31
00001_00003.ppm,38,41,31
00001_00004.ppm,37,41,31
00001_00005.ppm,39,42,31
00001_00006.ppm,38,42,31
00001_00007.ppm,40,43,31
00001_00008.ppm,41,44,31
00001_00009.ppm,42,45,31
00001_00010.ppm,43,46,31
00001_00011.ppm,42,47,31
00001_00012.ppm,43,48,31
00001_00013.ppm,45,49,31
00001_00014.ppm,46,50,31
00001_00015.ppm,47,50,31
00001_00016.ppm,49,52,31
00001_00017.ppm,51,54,31
00001_00018.ppm,51,55,31
00001_00019.ppm,53,56,31
00001_00020.ppm,55,58,31
00001_00021.ppm,55,59,31
00001_00022.ppm,56,59,31
00001_00023.ppm,58,62,31
00001_00024.ppm,60,64,31
00001_00025.ppm,63,70,31
00001_00026.ppm,68,73,31
00001_00027.ppm,71,77,31
00001_00028.ppm,76,82,31
00001_00029.ppm,80,86,31
00002_00000.ppm,34,37,31
00002_00001.ppm,34,37,31
00002_00002.ppm,35,37,31
00002_00003.ppm,35,36,31
00002_00004.ppm,36,37,31
00002_00005.ppm,37,38,31
00002_00006.ppm,39,40,31
00002_00007.ppm,40,40,31
00002_00008.ppm,41,42,31
00002_00009.ppm,39,41,31
00002_00010.ppm,40,42,31
00002_00011.ppm,41,43,31
00002_00012.ppm,43,47,31
00002_00013.ppm,46,51,31
00002_00014.ppm,48,51,31
00002_00015.ppm,47,52,31
00002_00016.ppm,52,55,31
00002_00017.ppm,55,59,31
00002_00018.ppm,57,63,31
00002_00019.ppm,57,63,31
00002_00020.ppm,62,67,31
00002_00021.ppm,69,73,31
00002_00022.ppm,72,76,31
00002_00023.ppm,74,82,31
00002_00024.ppm,85,92,31
00002_00025.ppm,97,104,31
00002_00026.ppm,105,110,31
00002_00027.ppm,116,120,31
00002_00028.ppm,141,146,31
00002_00029.ppm,176,191,31
00003_00000.ppm,36,34,31
00003_00001.ppm,38,36,31
00003_00002.ppm,38,37,31
00003_00003.ppm,38,38,31
00003_00004.ppm,38,40,31
00003_00005.ppm,38,41,31
00003_00006.ppm,39,42,31
00003_00007.ppm,40,43,31
00003_00008.ppm,42,44,31
00003_00009.ppm,41,46,31
00003_00010.ppm,43,47,31
00003_00011.ppm,42,47,31
00003_00012.ppm,44,48,31
00003_00013.ppm,44,48,31
00003_00014.ppm,46,50,31
00003_00015.ppm,48,52,31
00003_00016.ppm,47,52,31
00003_00017.ppm,49,52,31
00003_00018.ppm,50,52,31
00003_00019.ppm,52,53,31
00003_00020.ppm,53,57,31
00003_00021.ppm,57,60,31
00003_00022.ppm,60,61,31
00003_00023.ppm,61,65,31
00003_00024.ppm,64,70,31
00003_00025.ppm,71,74,31
00003_00026.ppm,74,76,31
00003_00027.ppm,76,81,31
00003_00028.ppm,82,86,31
00003_00029.ppm,86,89,31
00004_00000.ppm,30,35,31
00004_00001.ppm,32,37,31
00004_00002.ppm,32,34,31
00004_00003.ppm,32,34,31
00004_00004.ppm,32,36,31
00004_00005.ppm,35,37,31
00004_00006.ppm,36,39,31
00004_00007.ppm,35,40,31
00004_00008.ppm,35,38,31
00004_00009.ppm,38,41,31
00004_00010.ppm,38,43,31
00004_00011.ppm,40,44,31
00004_00012.ppm,40,45,31
00004_00013.ppm,41,47,31
00004_00014.ppm,42,47,31
00004_00015.ppm,44,48,31
00004_00016.ppm,43,48,31
00004_00017.ppm,45,49,31
00004_00018.ppm,47,53,31
00004_00019.ppm,48,55,31
00004_00020.ppm,50,56,31
00004_00021.ppm,54,61,31
00004_00022.ppm,54,62,31
00004_00023.ppm,57,68,31
00004_00024.ppm,60,74,31
00004_00025.ppm,62,77,31
00004_00026.ppm,69,83,31
00004_00027.ppm,72,87,31
00004_00028.ppm,75,93,31
00004_00029.ppm,93,112,31
00005_00000.ppm,30,30,31
00005_00001.ppm,30,31,31
00005_00002.ppm,32,34,31
00005_00003.ppm,33,34,31
00005_00004.ppm,34,35,31
00005_00005.ppm,35,36,31
00005_00006.ppm,36,35,31
00005_00007.ppm,35,36,31
00005_00008.ppm,35,35,31
00005_00009.ppm,36,36,31
00005_00010.ppm,39,38,31
00005_00011.ppm,38,37,31
00005_00012.ppm,39,38,31
00005_00013.ppm,41,39,31
00005_00014.ppm,41,41,31
00005_00015.ppm,41,43,31
00005_00016.ppm,41,43,31
00005_00017.ppm,42,44,31
00005_00018.ppm,44,45,31
00005_00019.ppm,44,46,31
00005_00020.ppm,46,47,31
00005_00021.ppm,47,50,31
00005_00022.ppm,49,51,31
00005_00023.ppm,51,53,31
00005_00024.ppm,53,55,31
00005_00025.ppm,56,58,31
00005_00026.ppm,57,60,31
00005_00027.ppm,61,64,31
00005_00028.ppm,63,69,31
00005_00029.ppm,65,73,31
00006_00000.ppm,30,29,31
00006_00001.ppm,31,32,31
00006_00002.ppm,32,32,31
00006_00003.ppm,31,31,31
00006_00004.ppm,31,32,31
00006_00005.ppm,33,34,31
00006_00006.ppm,34,34,31
00006_00007.ppm,33,33,31
00006_00008.ppm,34,35,31
00006_00009.ppm,36,37,31
00006_00010.ppm,37,37,31
00006_00011.ppm,39,38,31
00006_00012.ppm,40,39,31
00006_00013.ppm,41,40,31
00006_00014.ppm,41,43,31
00006_00015.ppm,41,42,31
00006_00016.ppm,45,45,31
00006_00017.ppm,45,48,31
00006_00018.ppm,46,48,31
00006_00019.ppm,46,49,31
00006_00020.ppm,49,51,31
00006_00021.ppm,52,54,31
00006_00022.ppm,53,56,31
00006_00023.ppm,56,60,31
00006_00024.ppm,56,60,31
00006_00025.ppm,58,62,31
00006_00026.ppm,58,62,31
00006_00027.ppm,61,67,31
00006_00028.ppm,69,73,31
00006_00029.ppm,73,76,31
00007_00000.ppm,28,30,31
00007_00001.ppm,31,32,31
00007_00002.ppm,30,31,31
00007_00003.ppm,32,34,31
00007_00004.ppm,31,35,31
00007_00005.ppm,33,36,31
00007_00006.ppm,32,36,31
00007_00007.ppm,33,35,31
00007_00008.ppm,33,37,31
00007_00009.ppm,33,37,31
00007_00010.ppm,34,38,31
00007_00011.ppm,35,37,31
00007_00012.ppm,36,38,31
00007_00013.ppm,36,38,31
00007_00014.ppm,38,39,31
00007_00015.ppm,39,42,31
00007_00016.ppm,41,44,31
00007_00017.ppm,41,45,31
00007_00018.ppm,43,47,31
00007_00019.ppm,43,47,31
00007_00020.ppm,47,49,31
00007_00021.ppm,48,50,31
00007_00022.ppm,50,52,31
00007_00023.ppm,52,54,31
00007_00024.ppm,53,57,31
00007_00025.ppm,55,59,31
00007_00026.ppm,59,65,31
00007_00027.ppm,59,67,31
00007_00028.ppm,61,70,31
00007_00029.ppm,64,72,31
00008_00000.ppm,34,35,31
00008_00001.ppm,37,37,31
00008_00002.ppm,36,35,31
00008_00003.ppm,35,38,31
00008_00004.ppm,37,38,31
00008_00005.ppm,36,39,31
00008_00006.ppm,36,38,31
00008_00007.ppm,38,40,31
00008_00008.ppm,40,40,31
00008_00009.ppm,40,41,31
00008_00010.ppm,39,42,31
00008_00011.ppm,39,44,31
00008_00012.ppm,44,46,31
00008_00013.ppm,44,46,31
00008_00014.ppm,45,48,31
00008_00015.ppm,45,49,31
00008_00016.ppm,47,52,31
00008_00017.ppm,49,52,31
00008_00018.ppm,49,52,31
00008_00019.ppm,53,56,31
00008_00020.ppm,53,58,31
00008_00021.ppm,54,58,31
00008_00022.ppm,56,62,31
00008_00023.ppm,59,68,31
00008_00024.ppm,63,71,31
00008_00025.ppm,69,74,31
00008_00026.ppm,74,82,31
00008_00027.ppm,80,87,31
00008_00028.ppm,82,88,31
00008_00029.ppm,93,96,31
00009_00000.ppm,36,35,31
00009_00001.ppm,36,35,31
00009_00002.ppm,36,37,31
00009_00003.ppm,38,37,31
00009_00004.ppm,37,38,31
00009_00005.ppm,37,39,31
00009_00006.ppm,39,39,31
00009_00007.ppm,38,40,31
00009_00008.ppm,38,40,31
00009_00009.ppm,40,42,31
00009_00010.ppm,40,43,31
00009_00011.ppm,42,45,31
00009_00012.ppm,44,46,31
00009_00013.ppm,44,48,31
00009_00014.ppm,46,50,31
00009_00015.ppm,48,52,31
00009_00016.ppm,48,53,31
00009_00017.ppm,50,55,31
00009_00018.ppm,54,57,31
00009_00019.ppm,55,58,31
00009_00020.ppm,56,63,31
00009_00021.ppm,60,67,31
00009_00022.ppm,64,71,31
00009_00023.ppm,68,74,31
00009_00024.ppm,71,82,31
00009_00025.ppm,80,87,31
00009_00026.ppm,84,94,31
00009_00027.ppm,87,98,31
00009_00028.ppm,97,108,31
00009_00029.ppm,108,125,31
00010_00000.ppm,28,29,31
00010_00001.ppm,29,30,31
00010_00002.ppm,29,30,31
00010_00003.ppm,29,31,31
00010_00004.ppm,30,31,31
00010_00005.ppm,30,32,31
00010_00006.ppm,31,32,31
00010_00007.ppm,30,34,31
00010_00008.ppm,31,35,31
00010_00009.ppm,32,35,31
00010_00010.ppm,32,34,31
00010_00011.ppm,32,36,31
00010_00012.ppm,34,37,31
00010_00013.ppm,33,37,31
00010_00014.ppm,35,39,31
00010_00015.ppm,35,40,31
00010_00016.ppm,36,40,31
00010_00017.ppm,37,40,31
00010_00018.ppm,38,42,31
00010_00019.ppm,42,45,31
00010_00020.ppm,44,46,31
00010_00021.ppm,45,49,31
00010_00022.ppm,48,52,31
00010_00023.ppm,51,55,31
00010_00024.ppm,54,57,31
00010_00025.ppm,58,61,31
00010_00026.ppm,60,64,31
00010_00027.ppm,69,73,31
00010_00028.ppm,73,82,31
00010_00029.ppm,84,88,31
00011_00000.ppm,32,31,31
00011_00001.ppm,33,32,31
00011_00002.ppm,33,34,31
00011_00003.ppm,33,33,31
00011_00004.ppm,34,34,31
00011_00005.ppm,34,34,31
00011_00006.ppm,35,35,31
00011_00007.ppm,36,36,31
00011_00008.ppm,36,36,31
00011_00009.ppm,38,38,31
00011_00010.ppm,39,39,31
00011_00011.ppm,38,38,31
00011_00012.ppm,40,40,31
00011_00013.ppm,41,40,31
00011_00014.ppm,41,40,31
00011_00015.ppm,43,43,31
00011_00016.ppm,44,43,31
00011_00017.ppm,44,42,31
00011_00018.ppm,43,43,31
00011_00019.ppm,44,44,31
00011_00020.ppm,45,45,31
00011_00021.ppm,46,45,31
00011_00022.ppm,49,48,31
00011_00023.ppm,50,48,31
00011_00024.ppm,52,51,31
00011_00025.ppm,59,59,31
00011_00026.ppm,59,61,31
00011_00027.ppm,61,63,31
00011_00028.ppm,61,69,31
00011_00029.ppm,74,76,31
00012_00000.ppm,31,31,31
00012_00001.ppm,31,31,31
00012_00002.ppm,32,33,31
00012_00003.ppm,33,35,31
00012_00004.ppm,33,37,31
00012_00005.ppm,35,38,31
00012_00006.ppm,37,40,31
00012_00007.ppm,36,40,31
00012_00008.ppm,36,42,31
00012_00009.ppm,37,42,31
00012_00010.ppm,39,42,31
00012_00011.ppm,40,45,31
00012_00012.ppm,42,46,31
00012_00013.ppm,43,46,31
00012_00014.ppm,44,49,31
00012_00015.ppm,46,51,31
00012_00016.ppm,48,53,31
00012_00017.ppm,50,55,31
00012_00018.ppm,50,55,31
00012_00019.ppm,53,58,31
00012_00020.ppm,55,59,31
00012_00021.ppm,59,63,31
00012_00022.ppm,60,68,31
00012_00023.ppm,64,71,31
00012_00024.ppm,71,76,31
00012_00025.ppm,75,84,31
00012_00026.ppm,84,93,31
00012_00027.ppm,93,105,31
00012_00028.ppm,105,116,31
00012_00029.ppm,116,129,31
00013_00000.ppm,25,26,31
00013_00001.ppm,26,26,31
00013_00002.ppm,28,26,31
00013_00003.ppm,27,27,31
00013_00004.ppm,30,28,31
00013_00005.ppm,31,30,31
00013_00006.ppm,30,31,31
00013_00007.ppm,32,32,31
00013_00008.ppm,34,33,31
00013_00009.ppm,35,34,31
00013_00010.ppm,33,33,31
00013_00011.ppm,35,34,31
00013_00012.ppm,37,36,31
00013_00013.ppm,38,38,31
00013_00014.ppm,39,38,31
00013_00015.ppm,41,39,31
00013_00016.ppm,43,40,31
00013_00017.ppm,43,43,31
00013_00018.ppm,45,45,31
00013_00019.ppm,47,47,31
00013_00020.ppm,48,48,31
00013_00021.ppm,51,52,31
00013_00022.ppm,53,53,31
00013_00023.ppm,56,59,31
00013_00024.ppm,60,62,31
00013_00025.ppm,64,69,31
00013_00026.ppm,72,75,31
00013_00027.ppm,80,83,31
00013_00028.ppm,87,92,31
00013_00029.ppm,102,108,31
00014_00000.ppm,35,38,31
00014_00001.ppm,37,39,31
00014_00002.ppm,38,39,31
00014_00003.ppm,38,40,31
00014_00004.ppm,39,39,31
00014_00005.ppm,40,41,31
00014_00006.ppm,40,43,31
00014_00007.ppm,41,45,31
00014_00008.ppm,42,46,31
00014_00009.ppm,43,47,31
00014_00010.ppm,45,48,31
00014_00011.ppm,46,50,31
00014_00012.ppm,47,51,31
00014_00013.ppm,48,53,31
00014_00014.ppm,49,53,31
00014_00015.ppm,51,55,31
00014_00016.ppm,54,58,31
00014_00017.ppm,55,59,31
00014_00018.ppm,58,64,31
00014_00019.ppm,61,67,31
00014_00020.ppm,62,71,31
00014_00021.ppm,69,76,31
00014_00022.ppm,73,81,31
00014_00023.ppm,75,87,31
00014_00024.ppm,85,94,31
00014_00025.ppm,91,101,31
00014_00026.ppm,104,117,31
00014_00027.ppm,109,125,31
00014_00028.ppm,118,141,31
00014_00029.ppm,139,164,31
00015_00000.ppm,37,41,31
00015_00001.ppm,39,41,31
00015_00002.ppm,39,42,31
00015_00003.ppm,39,44,31
00015_00004.ppm,40,45,31
00015_00005.ppm,42,46,31
00015_00006.ppm,42,45,31
00015_00007.ppm,42,45,31
00015_00008.ppm,44,47,31
00015_00009.ppm,45,47,31
00015_00010.ppm,45,48,31
00015_00011.ppm,47,49,31
00015_00012.ppm,48,50,31
00015_00013.ppm,47,52,31
00015_00014.ppm,48,52,31
00015_00015.ppm,52,57,31
00015_00016.ppm,54,58,31
00015_00017.ppm,54,58,31
00015_00018.ppm,56,59,31
00015_00019.ppm,57,61,31
00015_00020.ppm,58,64,31
00015_00021.ppm,60,67,31
00015_00022.ppm,62,70,31
00015_00023.ppm,63,71,31
00015_00024.ppm,67,73,31
00015_00025.ppm,69,75,31
00015_00026.ppm,73,82,31
00015_00027.ppm,76,84,31
00015_00028.ppm,81,89,31
00015_00029.ppm,85,93,31
00016_00000.ppm,30,31,31
00016_00001.ppm,30,33,31
00016_00002.ppm,31,32,31
00016_00003.ppm,32,33,31
00016_00004.ppm,34,34,31
00016_00005.ppm,34,35,31
00016_00006.ppm,35,36,31
00016_00007.ppm,36,37,31
00016_00008.ppm,36,38,31
00016_00009.ppm,37,38,31
00016_00010.ppm,38,40,31
00016_00011.ppm,39,40,31
00016_00012.ppm,39,41,31
00016_00013.ppm,41,44,31
00016_00014.ppm,42,45,31
00016_00015.ppm,44,46,31
00016_00016.ppm,47,49,31
00016_00017.ppm,49,52,31
00016_00018.ppm,49,53,31
00016_00019.ppm,50,54,31
00016_00020.ppm,54,57,31
00016_00021.ppm,58,61,31
00016_00022.ppm,58,63,31
00016_00023.ppm,60,64,31
