filename,heigth,width,label
00000_00000.ppm,36,27,29
00000_00001.ppm,37,27,29
00000_00002.ppm,39,29,29
00000_00003.ppm,40,31,29
00000_00004.ppm,41,31,29
00000_00005.ppm,42,32,29
00000_00006.ppm,43,32,29
00000_00007.ppm,42,32,29
00000_00008.ppm,43,32,29
00000_00009.ppm,42,32,29
00000_00010.ppm,43,33,29
00000_00011.ppm,47,33,29
00000_00012.ppm,52,36,29
00000_00013.ppm,53,37,29
00000_00014.ppm,56,39,29
00000_00015.ppm,58,39,29
00000_00016.ppm,59,41,29
00000_00017.ppm,63,42,29
00000_00018.ppm,68,43,29
00000_00019.ppm,71,46,29
00000_00020.ppm,75,48,29
00000_00021.ppm,81,49,29
00000_00022.ppm,85,51,29
00000_00023.ppm,96,54,29
00000_00024.ppm,106,56,29
00000_00025.ppm,111,58,29
00000_00026.ppm,121,62,29
00000_00027.ppm,134,65,29
00000_00028.ppm,157,69,29
00000_00029.ppm,182,67,29
00001_00000.ppm,34,36,29
00001_00001.ppm,34,37,29
00001_00002.ppm,34,38,29
00001_00003.ppm,35,40,29
00001_00004.ppm,37,40,29
00001_00005.ppm,37,40,29
00001_00006.ppm,39,41,29
00001_00007.ppm,41,43,29
00001_00008.ppm,41,45,29
00001_00009.ppm,41,45,29
00001_00010.ppm,44,47,29
00001_00011.ppm,45,48,29
00001_00012.ppm,46,48,29
00001_00013.ppm,47,50,29
00001_00014.ppm,49,52,29
00001_00015.ppm,51,54,29
00001_00016.ppm,53,58,29
00001_00017.ppm,57,62,29
00001_00018.ppm,59,65,29
00001_00019.ppm,61,70,29
00001_00020.ppm,63,71,29
00001_00021.ppm,70,76,29
00001_00022.ppm,73,81,29
00001_00023.ppm,76,87,29
00001_00024.ppm,84,94,29
00001_00025.ppm,93,104,29
00001_00026.ppm,100,112,29
00001_00027.ppm,112,124,29
00001_00028.ppm,124,137,29
00001_00029.ppm,149,164,29
00002_00000.ppm,35,38,29
00002_00001.ppm,35,38,29
00002_00002.ppm,34,36,29
00002_00003.ppm,36,38,29
00002_00004.ppm,38,39,29
00002_00005.ppm,38,41,29
00002_00006.ppm,38,40,29
00002_00007.ppm,39,41,29
00002_00008.ppm,40,41,29
00002_00009.ppm,39,42,29
00002_00010.ppm,40,43,29
00002_00011.ppm,42,47,29
00002_00012.ppm,43,47,29
00002_00013.ppm,42,47,29
00002_00014.ppm,44,49,29
00002_00015.ppm,46,50,29
00002_00016.ppm,47,51,29
00002_00017.ppm,49,52,29
00002_00018.ppm,49,54,29
00002_00019.ppm,49,56,29
00002_00020.ppm,55,59,29
00002_00021.ppm,56,60,29
00002_00022.ppm,59,63,29
00002_00023.ppm,58,65,29
00002_00024.ppm,63,71,29
00002_00025.ppm,63,71,29
00002_00026.ppm,70,74,29
00002_00027.ppm,73,79,29
00002_00028.ppm,79,84,29
00002_00029.ppm,81,87,29
00003_00000.ppm,37,43,29
00003_00001.ppm,37,44,29
00003_00002.ppm,38,45,29
00003_00003.ppm,37,44,29
00003_00004.ppm,39,44,29
00003_00005.ppm,39,46,29
00003_00006.ppm,41,46,29
00003_00007.ppm,42,49,29
00003_00008.ppm,43,49,29
00003_00009.ppm,43,49,29
00003_00010.ppm,43,50,29
00003_00011.ppm,46,50,29
00003_00012.ppm,47,51,29
00003_00013.ppm,49,54,29
00003_00014.ppm,53,57,29
00003_00015.ppm,54,58,29
00003_00016.ppm,57,61,29
00003_00017.ppm,60,64,29
00003_00018.ppm,61,67,29
00003_00019.ppm,65,71,29
00003_00020.ppm,68,73,29
