filename,heigth,width,label
00000_00000.ppm,36,36,37
00000_00001.ppm,39,38,37
00000_00002.ppm,38,39,37
00000_00003.ppm,36,37,37
00000_00004.ppm,38,38,37
00000_00005.ppm,39,39,37
00000_00006.ppm,38,38,37
00000_00007.ppm,39,40,37
00000_00008.ppm,39,40,37
00000_00009.ppm,40,40,37
00000_00010.ppm,41,41,37
00000_00011.ppm,40,40,37
00000_00012.ppm,40,41,37
00000_00013.ppm,40,40,37
00000_00014.ppm,42,41,37
00000_00015.ppm,42,43,37
00000_00016.ppm,42,44,37
00000_00017.ppm,43,43,37
00000_00018.ppm,43,44,37
00000_00019.ppm,44,44,37
00000_00020.ppm,46,46,37
00000_00021.ppm,46,46,37
00000_00022.ppm,47,47,37
00000_00023.ppm,47,50,37
00000_00024.ppm,49,50,37
00000_00025.ppm,51,50,37
00000_00026.ppm,51,52,37
00000_00027.ppm,51,54,37
00000_00028.ppm,54,55,37
00000_00029.ppm,57,57,37
00001_00000.ppm,27,27,37
00001_00001.ppm,27,28,37
00001_00002.ppm,29,30,37
00001_00003.ppm,32,32,37
00001_00004.ppm,31,32,37
00001_00005.ppm,32,31,37
00001_00006.ppm,32,32,37
00001_00007.ppm,35,35,37
00001_00008.ppm,34,36,37
00001_00009.ppm,37,37,37
00001_00010.ppm,38,38,37
00001_00011.ppm,38,39,37
00001_00012.ppm,42,42,37
00001_00013.ppm,43,42,37
00001_00014.ppm,43,44,37
00001_00015.ppm,45,46,37
00001_00016.ppm,47,50,37
00001_00017.ppm,50,51,37
00001_00018.ppm,52,53,37
00001_00019.ppm,55,55,37
00001_00020.ppm,58,57,37
00001_00021.ppm,60,61,37
00001_00022.ppm,62,62,37
00001_00023.ppm,65,69,37
00001_00024.ppm,72,73,37
00001_00025.ppm,75,76,37
00001_00026.ppm,84,83,37
00001_00027.ppm,93,93,37
00001_00028.ppm,98,98,37
00001_00029.ppm,111,112,37
00002_00000.ppm,26,26,37
00002_00001.ppm,28,28,37
00002_00002.ppm,27,28,37
00002_00003.ppm,27,27,37
00002_00004.ppm,28,29,37
00002_00005.ppm,30,29,37
00002_00006.ppm,31,32,37
00002_00007.ppm,33,33,37
00002_00008.ppm,34,35,37
00002_00009.ppm,37,37,37
00002_00010.ppm,38,38,37
00002_00011.ppm,39,40,37
00002_00012.ppm,42,43,37
00002_00013.ppm,45,46,37
00002_00014.ppm,48,50,37
00002_00015.ppm,49,51,37
00002_00016.ppm,51,54,37
00002_00017.ppm,56,60,37
00002_00018.ppm,60,63,37
00002_00019.ppm,68,69,37
00002_00020.ppm,72,76,37
00002_00021.ppm,79,81,37
00002_00022.ppm,85,86,37
00002_00023.ppm,94,95,37
00002_00024.ppm,99,103,37
00002_00025.ppm,107,109,37
00002_00026.ppm,116,117,37
00002_00027.ppm,122,124,37
00002_00028.ppm,128,129,37
00002_00029.ppm,134,136,37
00003_00000.ppm,27,28,37
00003_00001.ppm,28,28,37
00003_00002.ppm,29,29,37
00003_00003.ppm,31,32,37
00003_00004.ppm,31,31,37
00003_00005.ppm,32,32,37
00003_00006.ppm,32,32,37
00003_00007.ppm,33,33,37
00003_00008.ppm,34,34,37
00003_00009.ppm,34,34,37
00003_00010.ppm,34,33,37
00003_00011.ppm,36,35,37
00003_00012.ppm,36,37,37
00003_00013.ppm,36,37,37
00003_00014.ppm,39,40,37
00003_00015.ppm,40,41,37
00003_00016.ppm,42,41,37
00003_00017.ppm,42,42,37
00003_00018.ppm,44,44,37
00003_00019.ppm,45,44,37
00003_00020.ppm,46,46,37
00003_00021.ppm,46,45,37
00003_00022.ppm,50,49,37
00003_00023.ppm,53,51,37
00003_00024.ppm,54,54,37
00003_00025.ppm,57,58,37
00003_00026.ppm,61,62,37
00003_00027.ppm,63,64,37
00003_00028.ppm,70,72,37
00003_00029.ppm,75,80,37
00004_00000.ppm,26,26,37
00004_00001.ppm,28,26,37
00004_00002.ppm,27,26,37
00004_00003.ppm,28,26,37
00004_00004.ppm,27,28,37
00004_00005.ppm,28,27,37
00004_00006.ppm,28,29,37
00004_00007.ppm,30,31,37
00004_00008.ppm,31,31,37
00004_00009.ppm,31,31,37
00004_00010.ppm,33,31,37
00004_00011.ppm,32,33,37
00004_00012.ppm,33,34,37
00004_00013.ppm,34,36,37
00004_00014.ppm,36,37,37
00004_00015.ppm,39,37,37
00004_00016.ppm,39,37,37
00004_00017.ppm,40,39,37
00004_00018.ppm,41,41,37
