filename,heigth,width,label
00000_00000.ppm,26,32,30
00000_00001.ppm,26,32,30
00000_00002.ppm,25,31,30
00000_00003.ppm,26,33,30
00000_00004.ppm,28,34,30
00000_00005.ppm,28,32,30
00000_00006.ppm,29,33,30
00000_00007.ppm,32,34,30
00000_00008.ppm,32,34,30
00000_00009.ppm,36,38,30
00000_00010.ppm,36,38,30
00000_00011.ppm,39,44,30
00000_00012.ppm,37,46,30
00000_00013.ppm,37,45,30
00000_00014.ppm,40,49,30
00000_00015.ppm,43,50,30
00000_00016.ppm,44,49,30
00000_00017.ppm,46,51,30
00000_00018.ppm,47,50,30
00000_00019.ppm,48,54,30
00000_00020.ppm,55,62,30
00000_00021.ppm,59,69,30
00000_00022.ppm,64,76,30
00000_00023.ppm,74,85,30
00000_00024.ppm,83,96,30
00000_00025.ppm,96,111,30
00000_00026.ppm,106,122,30
00000_00027.ppm,129,152,30
00000_00028.ppm,157,184,30
00000_00029.ppm,192,221,30
00001_00000.ppm,32,34,30
00001_00001.ppm,32,35,30
00001_00002.ppm,33,36,30
00001_00003.ppm,33,36,30
00001_00004.ppm,34,37,30
00001_00005.ppm,35,37,30
00001_00006.ppm,34,37,30
00001_00007.ppm,35,38,30
00001_00008.ppm,35,39,30
00001_00009.ppm,36,38,30
00001_00010.ppm,36,39,30
00001_00011.ppm,36,39,30
00001_00012.ppm,36,38,30
00001_00013.ppm,36,39,30
00001_00014.ppm,37,39,30
00001_00015.ppm,39,42,30
00001_00016.ppm,39,43,30
00001_00017.ppm,39,44,30
00001_00018.ppm,39,44,30
00001_00019.ppm,40,44,30
00001_00020.ppm,42,47,30
00001_00021.ppm,42,47,30
00001_00022.ppm,42,47,30
00001_00023.ppm,42,47,30
00001_00024.ppm,44,50,30
00001_00025.ppm,45,51,30
00001_00026.ppm,45,51,30
00001_00027.ppm,45,52,30
00001_00028.ppm,47,55,30
00001_00029.ppm,46,53,30
00002_00000.ppm,34,37,30
00002_00001.ppm,35,38,30
00002_00002.ppm,36,39,30
00002_00003.ppm,36,39,30
00002_00004.ppm,37,38,30
00002_00005.ppm,37,39,30
00002_00006.ppm,37,40,30
00002_00007.ppm,39,43,30
00002_00008.ppm,40,44,30
00002_00009.ppm,39,45,30
00002_00010.ppm,43,47,30
00002_00011.ppm,43,47,30
00002_00012.ppm,46,51,30
00002_00013.ppm,47,51,30
00002_00014.ppm,47,52,30
00002_00015.ppm,50,54,30
00002_00016.ppm,53,57,30
00002_00017.ppm,55,60,30
00002_00018.ppm,55,60,30
00002_00019.ppm,60,67,30
00002_00020.ppm,62,69,30
00002_00021.ppm,68,74,30
00002_00022.ppm,70,77,30
00002_00023.ppm,75,86,30
00002_00024.ppm,85,97,30
00002_00025.ppm,88,101,30
00002_00026.ppm,100,115,30
00002_00027.ppm,107,121,30
00002_00028.ppm,122,142,30
00002_00029.ppm,131,153,30
00003_00000.ppm,37,42,30
00003_00001.ppm,37,40,30
00003_00002.ppm,38,43,30
00003_00003.ppm,40,44,30
00003_00004.ppm,40,47,30
00003_00005.ppm,40,47,30
00003_00006.ppm,41,47,30
00003_00007.ppm,40,47,30
00003_00008.ppm,40,47,30
00003_00009.ppm,43,49,30
00003_00010.ppm,43,49,30
00003_00011.ppm,44,51,30
00003_00012.ppm,47,52,30
00003_00013.ppm,48,54,30
00003_00014.ppm,51,57,30
00003_00015.ppm,55,60,30
00003_00016.ppm,57,64,30
00003_00017.ppm,59,69,30
00003_00018.ppm,62,72,30
00003_00019.ppm,68,74,30
00003_00020.ppm,71,79,30
00003_00021.ppm,75,88,30
00003_00022.ppm,76,89,30
00003_00023.ppm,84,97,30
00003_00024.ppm,89,109,30
00003_00025.ppm,98,117,30
00003_00026.ppm,105,117,30
00003_00027.ppm,108,123,30
00003_00028.ppm,128,144,30
00003_00029.ppm,148,168,30
