filename,heigth,width,label
00000_00000.ppm,26,27,11
00000_00001.ppm,28,31,11
00000_00002.ppm,28,30,11
00000_00003.ppm,28,31,11
00000_00004.ppm,27,31,11
00000_00005.ppm,26,28,11
00000_00006.ppm,28,30,11
00000_00007.ppm,29,31,11
00000_00008.ppm,29,34,11
00000_00009.ppm,29,34,11
00000_00010.ppm,28,34,11
00000_00011.ppm,28,36,11
00000_00012.ppm,32,38,11
00000_00013.ppm,33,36,11
00000_00014.ppm,36,37,11
00000_00015.ppm,39,42,11
00000_00016.ppm,39,45,11
00000_00017.ppm,44,50,11
00000_00018.ppm,44,49,11
00000_00019.ppm,45,51,11
00000_00020.ppm,48,51,11
00000_00021.ppm,53,57,11
00000_00022.ppm,59,59,11
00000_00023.ppm,60,63,11
00000_00024.ppm,67,72,11
00000_00025.ppm,77,82,11
00000_00026.ppm,85,96,11
00000_00027.ppm,97,109,11
00000_00028.ppm,122,134,11
00000_00029.ppm,159,175,11
00001_00000.ppm,48,47,11
00001_00001.ppm,51,50,11
00001_00002.ppm,53,50,11
00001_00003.ppm,54,55,11
00001_00004.ppm,53,59,11
00001_00005.ppm,55,59,11
00001_00006.ppm,54,58,11
00001_00007.ppm,56,59,11
00001_00008.ppm,58,62,11
00001_00009.ppm,60,62,11
00001_00010.ppm,62,64,11
00001_00011.ppm,63,67,11
00001_00012.ppm,67,70,11
00001_00013.ppm,70,71,11
00001_00014.ppm,72,75,11
00001_00015.ppm,73,77,11
00001_00016.ppm,75,80,11
00001_00017.ppm,80,82,11
00001_00018.ppm,82,83,11
00001_00019.ppm,83,88,11
00001_00020.ppm,85,92,11
00001_00021.ppm,91,97,11
00001_00022.ppm,93,98,11
00001_00023.ppm,97,105,11
00001_00024.ppm,100,108,11
00001_00025.ppm,106,111,11
00001_00026.ppm,112,119,11
00001_00027.ppm,116,121,11
00001_00028.ppm,122,130,11
00001_00029.ppm,128,133,11
00002_00000.ppm,63,68,11
00002_00001.ppm,63,70,11
00002_00002.ppm,66,72,11
00002_00003.ppm,68,72,11
00002_00004.ppm,69,73,11
00002_00005.ppm,71,76,11
00002_00006.ppm,72,80,11
00002_00007.ppm,75,83,11
00002_00008.ppm,77,85,11
00002_00009.ppm,80,87,11
00002_00010.ppm,81,92,11
00002_00011.ppm,83,94,11
00002_00012.ppm,86,95,11
00002_00013.ppm,92,99,11
00002_00014.ppm,95,104,11
00002_00015.ppm,100,109,11
00002_00016.ppm,103,112,11
00002_00017.ppm,105,117,11
00002_00018.ppm,110,123,11
00002_00019.ppm,117,129,11
00002_00020.ppm,120,131,11
00002_00021.ppm,126,141,11
00002_00022.ppm,130,145,11
00002_00023.ppm,134,147,11
00002_00024.ppm,142,158,11
00002_00025.ppm,146,166,11
00002_00026.ppm,159,180,11
00002_00027.ppm,168,191,11
00002_00028.ppm,178,201,11
00002_00029.ppm,203,216,11
00003_00000.ppm,34,36,11
00003_00001.ppm,33,36,11
00003_00002.ppm,35,36,11
00003_00003.ppm,34,37,11
00003_00004.ppm,37,38,11
00003_00005.ppm,37,38,11
00003_00006.ppm,38,40,11
00003_00007.ppm,39,41,11
00003_00008.ppm,38,40,11
00003_00009.ppm,40,43,11
00003_00010.ppm,41,46,11
00003_00011.ppm,42,46,11
00003_00012.ppm,42,49,11
00003_00013.ppm,43,49,11
00003_00014.ppm,45,51,11
00003_00015.ppm,47,52,11
00003_00016.ppm,50,54,11
00003_00017.ppm,54,58,11
00003_00018.ppm,55,60,11
00003_00019.ppm,58,63,11
00003_00020.ppm,62,72,11
00003_00021.ppm,70,76,11
00003_00022.ppm,74,83,11
00003_00023.ppm,81,87,11
00003_00024.ppm,87,98,11
00003_00025.ppm,96,109,11
00003_00026.ppm,109,120,11
00003_00027.ppm,123,140,11
00003_00028.ppm,140,156,11
00003_00029.ppm,168,189,11
00004_00000.ppm,33,33,11
00004_00001.ppm,34,34,11
00004_00002.ppm,35,35,11
00004_00003.ppm,37,38,11
00004_00004.ppm,38,38,11
00004_00005.ppm,38,40,11
00004_00006.ppm,39,41,11
00004_00007.ppm,39,40,11
00004_00008.ppm,41,42,11
00004_00009.ppm,43,44,11
00004_00010.ppm,44,44,11
00004_00011.ppm,46,45,11
00004_00012.ppm,47,48,11
00004_00013.ppm,49,50,11
00004_00014.ppm,51,51,11
00004_00015.ppm,53,54,11
00004_00016.ppm,56,56,11
00004_00017.ppm,58,60,11
00004_00018.ppm,61,64,11
00004_00019.ppm,65,68,11
00004_00020.ppm,70,73,11
00004_00021.ppm,74,75,11
00004_00022.ppm,80,83,11
00004_00023.ppm,92,92,11
00004_00024.ppm,98,99,11
00004_00025.ppm,108,111,11
00004_00026.ppm,122,124,11
00004_00027.ppm,135,136,11
00004_00028.ppm,168,164,11
00004_00029.ppm,200,190,11
00005_00000.ppm,35,36,11
00005_00001.ppm,36,40,11
00005_00002.ppm,36,40,11
