filename,heigth,width,label
00000_00000.ppm,33,34,9
00000_00001.ppm,34,34,9
00000_00002.ppm,34,35,9
00000_00003.ppm,35,35,9
00000_00004.ppm,36,36,9
00000_00005.ppm,36,36,9
00000_00006.ppm,35,35,9
00000_00007.ppm,36,34,9
00000_00008.ppm,37,35,9
00000_00009.ppm,37,36,9
00000_00010.ppm,40,38,9
00000_00011.ppm,41,40,9
00000_00012.ppm,43,44,9
00000_00013.ppm,42,43,9
00000_00014.ppm,42,43,9
00000_00015.ppm,42,43,9
00000_00016.ppm,45,46,9
00000_00017.ppm,45,46,9
00000_00018.ppm,45,46,9
00000_00019.ppm,46,46,9
00000_00020.ppm,48,48,9
00000_00021.ppm,49,52,9
00000_00022.ppm,50,53,9
00000_00023.ppm,50,53,9
00000_00024.ppm,52,55,9
00000_00025.ppm,51,52,9
00000_00026.ppm,55,55,9
00000_00027.ppm,57,57,9
00000_00028.ppm,64,64,9
00000_00029.ppm,62,67,9
00001_00000.ppm,27,26,9
00001_00001.ppm,27,26,9
00001_00002.ppm,27,26,9
00001_00003.ppm,27,28,9
00001_00004.ppm,26,29,9
00001_00005.ppm,28,29,9
00001_00006.ppm,29,29,9
00001_00007.ppm,29,30,9
00001_00008.ppm,31,31,9
00001_00009.ppm,32,31,9
00001_00010.ppm,33,33,9
00001_00011.ppm,33,33,9
00001_00012.ppm,34,33,9
00001_00013.ppm,35,36,9
00001_00014.ppm,35,36,9
00001_00015.ppm,38,36,9
00001_00016.ppm,38,37,9
00001_00017.ppm,40,40,9
00001_00018.ppm,42,42,9
00001_00019.ppm,44,44,9
00001_00020.ppm,45,46,9
00001_00021.ppm,49,49,9
00001_00022.ppm,52,53,9
00001_00023.ppm,56,56,9
00001_00024.ppm,59,60,9
00001_00025.ppm,63,67,9
00001_00026.ppm,73,74,9
00001_00027.ppm,82,84,9
00001_00028.ppm,98,99,9
00001_00029.ppm,117,119,9
00002_00000.ppm,36,37,9
00002_00001.ppm,38,38,9
00002_00002.ppm,38,39,9
00002_00003.ppm,39,40,9
00002_00004.ppm,40,40,9
00002_00005.ppm,40,40,9
00002_00006.ppm,40,41,9
00002_00007.ppm,41,43,9
00002_00008.ppm,43,43,9
00002_00009.ppm,44,45,9
00002_00010.ppm,46,47,9
00002_00011.ppm,47,47,9
00002_00012.ppm,48,48,9
00002_00013.ppm,49,50,9
00002_00014.ppm,50,51,9
00002_00015.ppm,52,52,9
00002_00016.ppm,53,54,9
00002_00017.ppm,55,54,9
00002_00018.ppm,58,56,9
00002_00019.ppm,59,57,9
00002_00020.ppm,59,58,9
00002_00021.ppm,61,58,9
00002_00022.ppm,64,62,9
00002_00023.ppm,69,64,9
00002_00024.ppm,71,69,9
00002_00025.ppm,72,70,9
00002_00026.ppm,76,75,9
00002_00027.ppm,84,82,9
00002_00028.ppm,87,86,9
00002_00029.ppm,92,89,9
00003_00000.ppm,27,26,9
00003_00001.ppm,26,26,9
00003_00002.ppm,28,28,9
00003_00003.ppm,29,29,9
00003_00004.ppm,29,29,9
00003_00005.ppm,30,29,9
00003_00006.ppm,30,30,9
00003_00007.ppm,29,29,9
00003_00008.ppm,33,32,9
00003_00009.ppm,33,32,9
00003_00010.ppm,33,32,9
00003_00011.ppm,32,33,9
00003_00012.ppm,34,33,9
00003_00013.ppm,36,35,9
00003_00014.ppm,35,35,9
00003_00015.ppm,36,36,9
00003_00016.ppm,37,36,9
00003_00017.ppm,36,37,9
00003_00018.ppm,39,38,9
00003_00019.ppm,39,40,9
00003_00020.ppm,42,41,9
00003_00021.ppm,43,43,9
00003_00022.ppm,46,47,9
00003_00023.ppm,49,48,9
00003_00024.ppm,53,52,9
00003_00025.ppm,55,55,9
00003_00026.ppm,59,61,9
00003_00027.ppm,60,62,9
00003_00028.ppm,68,70,9
00003_00029.ppm,72,71,9
00004_00000.ppm,26,27,9
00004_00001.ppm,27,26,9
00004_00002.ppm,27,27,9
00004_00003.ppm,27,27,9
00004_00004.ppm,29,29,9
00004_00005.ppm,28,29,9
00004_00006.ppm,28,28,9
00004_00007.ppm,30,30,9
00004_00008.ppm,29,30,9
00004_00009.ppm,31,30,9
00004_00010.ppm,33,32,9
00004_00011.ppm,35,34,9
00004_00012.ppm,35,35,9
00004_00013.ppm,36,35,9
00004_00014.ppm,36,37,9
00004_00015.ppm,38,37,9
00004_00016.ppm,38,39,9
00004_00017.ppm,38,39,9
00004_00018.ppm,41,41,9
00004_00019.ppm,44,43,9
00004_00020.ppm,45,45,9
00004_00021.ppm,46,45,9
00004_00022.ppm,48,47,9
00004_00023.ppm,49,49,9
00004_00024.ppm,52,52,9
00004_00025.ppm,53,53,9
00004_00026.ppm,58,58,9
00004_00027.ppm,65,64,9
00004_00028.ppm,72,73,9
00004_00029.ppm,82,81,9
00005_00000.ppm,27,25,9
00005_00001.ppm,26,27,9
00005_00002.ppm,29,27,9
00005_00003.ppm,28,28,9
00005_00004.ppm,30,29,9
00005_00005.ppm,30,29,9
00005_00006.ppm,31,31,9
00005_00007.ppm,30,31,9
00005_00008.ppm,31,31,9
00005_00009.ppm,31,31,9
00005_00010.ppm,32,33,9
00005_00011.ppm,33,34,9
00005_00012.ppm,34,35,9
00005_00013.ppm,36,35,9
00005_00014.ppm,36,37,9
00005_00015.ppm,38,37,9
00005_00016.ppm,39,39,9
00005_00017.ppm,41,41,9
00005_00018.ppm,42,41,9
00005_00019.ppm,44,43,9
00005_00020.ppm,45,46,9
00005_00021.ppm,47,46,9
00005_00022.ppm,48,48,9
00005_00023.ppm,51,51,9
00005_00024.ppm,54,54,9
00005_00025.ppm,60,58,9
00005_00026.ppm,63,62,9
00005_00027.ppm,71,70,9
00005_00028.ppm,76,75,9
00005_00029.ppm,89,85,9
00006_00000.ppm,27,27,9
00006_00001.ppm,28,28,9
00006_00002.ppm,29,28,9
00006_00003.ppm,28,28,9
00006_00004.ppm,28,28,9
00006_00005.ppm,28,30,9
00006_00006.ppm,29,30,9
00006_00007.ppm,30,30,9
00006_00008.ppm,29,31,9
00006_00009.ppm,31,30,9
00006_00010.ppm,31,31,9
00006_00011.ppm,31,32,9
00006_00012.ppm,32,32,9
00006_00013.ppm,31,32,9
00006_00014.ppm,33,34,9
00006_00015.ppm,36,36,9
00006_00016.ppm,36,37,9
00006_00017.ppm,37,37,9
00006_00018.ppm,39,39,9
00006_00019.ppm,42,42,9
00006_00020.ppm,44,44,9
00006_00021.ppm,46,47,9
00006_00022.ppm,48,50,9
00006_00023.ppm,52,52,9
00006_00024.ppm,54,54,9
00006_00025.ppm,55,56,9
00006_00026.ppm,59,60,9
00006_00027.ppm,62,64,9
00006_00028.ppm,69,70,9
00006_00029.ppm,75,77,9
00007_00000.ppm,26,25,9
00007_00001.ppm,27,26,9
00007_00002.ppm,29,28,9
00007_00003.ppm,29,29,9
00007_00004.ppm,31,31,9
00007_00005.ppm,31,31,9
00007_00006.ppm,31,31,9
00007_00007.ppm,30,30,9
00007_00008.ppm,32,31,9
00007_00009.ppm,32,33,9
00007_00010.ppm,33,34,9
00007_00011.ppm,33,34,9
00007_00012.ppm,35,36,9
00007_00013.ppm,36,37,9
00007_00014.ppm,36,38,9
00007_00015.ppm,40,38,9
00007_00016.ppm,42,39,9
00007_00017.ppm,42,43,9
00007_00018.ppm,42,45,9
00007_00019.ppm,48,48,9
00007_00020.ppm,50,50,9
00007_00021.ppm,53,53,9
00007_00022.ppm,55,56,9
00007_00023.ppm,59,60,9
00007_00024.ppm,63,63,9
00007_00025.ppm,72,73,9
00007_00026.ppm,82,79,9
00007_00027.ppm,95,92,9
00007_00028.ppm,108,100,9
00007_00029.ppm,132,120,9
00008_00000.ppm,26,27,9
00008_00001.ppm,26,26,9
00008_00002.ppm,28,28,9
00008_00003.ppm,28,27,9
00008_00004.ppm,28,28,9
00008_00005.ppm,28,28,9
