filename,heigth,width,label
00000_00000.ppm,26,26,23
00000_00001.ppm,27,26,23
00000_00002.ppm,28,27,23
00000_00003.ppm,27,27,23
00000_00004.ppm,27,27,23
00000_00005.ppm,28,28,23
00000_00006.ppm,28,29,23
00000_00007.ppm,30,29,23
00000_00008.ppm,30,30,23
00000_00009.ppm,32,33,23
00000_00010.ppm,31,34,23
00000_00011.ppm,34,34,23
00000_00012.ppm,36,36,23
00000_00013.ppm,35,38,23
00000_00014.ppm,38,39,23
00000_00015.ppm,38,39,23
00000_00016.ppm,40,40,23
00000_00017.ppm,40,41,23
00000_00018.ppm,43,44,23
00000_00019.ppm,45,48,23
00000_00020.ppm,49,50,23
00000_00021.ppm,52,53,23
00000_00022.ppm,54,56,23
00000_00023.ppm,60,61,23
00000_00024.ppm,63,69,23
00000_00025.ppm,71,74,23
00000_00026.ppm,83,83,23
00000_00027.ppm,92,93,23
00000_00028.ppm,103,110,23
00000_00029.ppm,128,137,23
00001_00000.ppm,60,62,23
00001_00001.ppm,61,62,23
00001_00002.ppm,63,68,23
00001_00003.ppm,63,68,23
00001_00004.ppm,68,71,23
00001_00005.ppm,70,74,23
00001_00006.ppm,72,74,23
00001_00007.ppm,74,77,23
00001_00008.ppm,75,77,23
00001_00009.ppm,80,81,23
00001_00010.ppm,81,84,23
00001_00011.ppm,82,86,23
00001_00012.ppm,82,92,23
00001_00013.ppm,84,93,23
00001_00014.ppm,89,95,23
00001_00015.ppm,95,100,23
00001_00016.ppm,93,106,23
00001_00017.ppm,105,112,23
00001_00018.ppm,106,112,23
00001_00019.ppm,112,121,23
00001_00020.ppm,117,124,23
00001_00021.ppm,123,132,23
00001_00022.ppm,132,141,23
00001_00023.ppm,136,145,23
00001_00024.ppm,147,158,23
00001_00025.ppm,153,166,23
00001_00026.ppm,160,175,23
00001_00027.ppm,179,194,23
00001_00028.ppm,191,205,23
00001_00029.ppm,213,226,23
00002_00000.ppm,34,37,23
00002_00001.ppm,34,38,23
00002_00002.ppm,35,37,23
00002_00003.ppm,35,39,23
00002_00004.ppm,36,39,23
00002_00005.ppm,36,40,23
00002_00006.ppm,38,41,23
00002_00007.ppm,39,41,23
00002_00008.ppm,40,43,23
00002_00009.ppm,40,44,23
00002_00010.ppm,40,43,23
00002_00011.ppm,43,46,23
00002_00012.ppm,43,47,23
00002_00013.ppm,46,49,23
00002_00014.ppm,49,51,23
00002_00015.ppm,49,54,23
00002_00016.ppm,51,57,23
00002_00017.ppm,53,59,23
00002_00018.ppm,56,60,23
00002_00019.ppm,58,62,23
00002_00020.ppm,62,69,23
00002_00021.ppm,67,72,23
00002_00022.ppm,71,77,23
00002_00023.ppm,76,85,23
00002_00024.ppm,85,95,23
00002_00025.ppm,93,106,23
00002_00026.ppm,100,118,23
00002_00027.ppm,112,131,23
00002_00028.ppm,134,160,23
00002_00029.ppm,157,192,23
00003_00000.ppm,50,51,23
00003_00001.ppm,49,53,23
00003_00002.ppm,52,55,23
00003_00003.ppm,52,55,23
