filename,heigth,width,label
00000_00000.ppm,25,25,13
00000_00001.ppm,27,26,13
00000_00002.ppm,28,26,13
00000_00003.ppm,28,28,13
00000_00004.ppm,29,29,13
00000_00005.ppm,29,29,13
00000_00006.ppm,30,27,13
00000_00007.ppm,30,29,13
00000_00008.ppm,31,31,13
00000_00009.ppm,31,33,13
00000_00010.ppm,33,35,13
00000_00011.ppm,37,38,13
00000_00012.ppm,37,37,13
00000_00013.ppm,38,38,13
00000_00014.ppm,40,40,13
00000_00015.ppm,39,41,13
00000_00016.ppm,40,42,13
00000_00017.ppm,43,46,13
00000_00018.ppm,45,47,13
00000_00019.ppm,48,49,13
00000_00020.ppm,51,53,13
00000_00021.ppm,51,55,13
00000_00022.ppm,53,56,13
00000_00023.ppm,56,58,13
00000_00024.ppm,58,60,13
00000_00025.ppm,62,67,13
00000_00026.ppm,70,73,13
00000_00027.ppm,75,79,13
00000_00028.ppm,83,87,13
00000_00029.ppm,89,95,13
00001_00000.ppm,29,26,13
00001_00001.ppm,30,26,13
00001_00002.ppm,30,26,13
00001_00003.ppm,30,28,13
00001_00004.ppm,32,29,13
00001_00005.ppm,32,32,13
00001_00006.ppm,33,32,13
00001_00007.ppm,35,33,13
00001_00008.ppm,33,33,13
00001_00009.ppm,35,33,13
00001_00010.ppm,37,36,13
00001_00011.ppm,41,39,13
00001_00012.ppm,41,40,13
00001_00013.ppm,42,40,13
00001_00014.ppm,45,44,13
00001_00015.ppm,45,45,13
00001_00016.ppm,48,49,13
00001_00017.ppm,50,50,13
00001_00018.ppm,52,53,13
00001_00019.ppm,55,57,13
00001_00020.ppm,59,58,13
00001_00021.ppm,61,61,13
00001_00022.ppm,64,68,13
00001_00023.ppm,72,74,13
00001_00024.ppm,79,82,13
00001_00025.ppm,84,86,13
00001_00026.ppm,94,97,13
00001_00027.ppm,98,106,13
00001_00028.ppm,108,120,13
00001_00029.ppm,118,131,13
00002_00000.ppm,36,38,13
00002_00001.ppm,36,38,13
00002_00002.ppm,36,39,13
00002_00003.ppm,36,38,13
00002_00004.ppm,38,40,13
00002_00005.ppm,39,41,13
00002_00006.ppm,39,41,13
00002_00007.ppm,39,42,13
00002_00008.ppm,39,42,13
00002_00009.ppm,39,42,13
00002_00010.ppm,41,43,13
00002_00011.ppm,43,45,13
00002_00012.ppm,44,45,13
00002_00013.ppm,44,45,13
00002_00014.ppm,44,45,13
00002_00015.ppm,44,44,13
00002_00016.ppm,48,48,13
00002_00017.ppm,50,48,13
00002_00018.ppm,51,49,13
00002_00019.ppm,52,51,13
00002_00020.ppm,52,52,13
00002_00021.ppm,54,54,13
00002_00022.ppm,56,55,13
00002_00023.ppm,59,58,13
00002_00024.ppm,60,60,13
00002_00025.ppm,63,62,13
00002_00026.ppm,69,64,13
00002_00027.ppm,71,70,13
00002_00028.ppm,73,70,13
00002_00029.ppm,80,75,13
00003_00000.ppm,26,26,13
00003_00001.ppm,28,27,13
00003_00002.ppm,28,28,13
00003_00003.ppm,30,30,13
00003_00004.ppm,30,30,13
00003_00005.ppm,31,30,13
00003_00006.ppm,35,32,13
00003_00007.ppm,36,34,13
00003_00008.ppm,38,35,13
00003_00009.ppm,39,39,13
00003_00010.ppm,41,41,13
00003_00011.ppm,42,43,13
00003_00012.ppm,45,50,13
00003_00013.ppm,48,53,13
00003_00014.ppm,54,57,13
00003_00015.ppm,58,60,13
00003_00016.ppm,62,65,13
00003_00017.ppm,69,74,13
00003_00018.ppm,73,81,13
00003_00019.ppm,75,84,13
00003_00020.ppm,83,92,13
00003_00021.ppm,89,97,13
00003_00022.ppm,95,106,13
00003_00023.ppm,106,112,13
00003_00024.ppm,110,120,13
00003_00025.ppm,119,131,13
00003_00026.ppm,129,144,13
00003_00027.ppm,146,167,13
00003_00028.ppm,168,190,13
00003_00029.ppm,201,224,13
00004_00000.ppm,25,27,13
00004_00001.ppm,27,30,13
00004_00002.ppm,28,31,13
00004_00003.ppm,28,31,13
00004_00004.ppm,27,33,13
00004_00005.ppm,28,35,13
00004_00006.ppm,29,33,13
00004_00007.ppm,30,32,13
00004_00008.ppm,31,34,13
00004_00009.ppm,32,34,13
00004_00010.ppm,34,36,13
00004_00011.ppm,35,37,13
00004_00012.ppm,34,38,13
00004_00013.ppm,37,40,13
00004_00014.ppm,37,39,13
00004_00015.ppm,40,43,13
00004_00016.ppm,40,44,13
00004_00017.ppm,40,47,13
00004_00018.ppm,42,47,13
00004_00019.ppm,47,51,13
00004_00020.ppm,48,57,13
00004_00021.ppm,52,60,13
00004_00022.ppm,55,61,13
00004_00023.ppm,60,70,13
00004_00024.ppm,63,75,13
00004_00025.ppm,72,83,13
00004_00026.ppm,81,94,13
00004_00027.ppm,96,116,13
00004_00028.ppm,117,130,13
00004_00029.ppm,136,154,13
00005_00000.ppm,29,27,13
00005_00001.ppm,29,29,13
00005_00002.ppm,29,29,13
00005_00003.ppm,30,29,13
00005_00004.ppm,31,31,13
00005_00005.ppm,30,30,13
00005_00006.ppm,32,31,13
00005_00007.ppm,33,32,13
