filename,heigth,width,label
00000_00000.ppm,27,27,12
00000_00001.ppm,29,27,12
00000_00002.ppm,29,28,12
00000_00003.ppm,30,29,12
00000_00004.ppm,30,29,12
00000_00005.ppm,31,31,12
00000_00006.ppm,32,32,12
00000_00007.ppm,33,31,12
00000_00008.ppm,35,31,12
00000_00009.ppm,36,31,12
00000_00010.ppm,37,33,12
00000_00011.ppm,37,33,12
00000_00012.ppm,38,35,12
00000_00013.ppm,38,35,12
00000_00014.ppm,38,35,12
00000_00015.ppm,39,35,12
00000_00016.ppm,41,37,12
00000_00017.ppm,42,37,12
00000_00018.ppm,46,40,12
00000_00019.ppm,48,43,12
00000_00020.ppm,50,44,12
00000_00021.ppm,51,45,12
00000_00022.ppm,55,49,12
00000_00023.ppm,55,49,12
00000_00024.ppm,59,53,12
00000_00025.ppm,62,54,12
00000_00026.ppm,68,59,12
00000_00027.ppm,73,63,12
00000_00028.ppm,81,72,12
00000_00029.ppm,85,78,12
00001_00000.ppm,26,30,12
00001_00001.ppm,28,32,12
00001_00002.ppm,28,31,12
00001_00003.ppm,28,31,12
00001_00004.ppm,29,32,12
00001_00005.ppm,31,33,12
00001_00006.ppm,31,34,12
00001_00007.ppm,32,34,12
00001_00008.ppm,31,32,12
00001_00009.ppm,33,35,12
00001_00010.ppm,35,35,12
00001_00011.ppm,37,37,12
00001_00012.ppm,38,38,12
00001_00013.ppm,39,38,12
00001_00014.ppm,42,42,12
00001_00015.ppm,43,42,12
00001_00016.ppm,42,45,12
00001_00017.ppm,43,42,12
00001_00018.ppm,45,44,12
00001_00019.ppm,49,48,12
00001_00020.ppm,50,52,12
00001_00021.ppm,54,55,12
00001_00022.ppm,54,58,12
00001_00023.ppm,59,60,12
00001_00024.ppm,64,63,12
00001_00025.ppm,68,67,12
00001_00026.ppm,74,73,12
00001_00027.ppm,81,81,12
00001_00028.ppm,88,85,12
00001_00029.ppm,96,95,12
00002_00000.ppm,31,30,12
00002_00001.ppm,32,32,12
00002_00002.ppm,34,33,12
00002_00003.ppm,33,33,12
00002_00004.ppm,36,35,12
00002_00005.ppm,37,35,12
00002_00006.ppm,37,35,12
00002_00007.ppm,37,36,12
00002_00008.ppm,38,37,12
00002_00009.ppm,42,40,12
00002_00010.ppm,42,40,12
00002_00011.ppm,42,39,12
00002_00012.ppm,46,44,12
00002_00013.ppm,50,45,12
00002_00014.ppm,49,46,12
00002_00015.ppm,51,48,12
00002_00016.ppm,53,50,12
00002_00017.ppm,57,52,12
00002_00018.ppm,58,55,12
00002_00019.ppm,60,59,12
00002_00020.ppm,64,61,12
00002_00021.ppm,69,64,12
00002_00022.ppm,77,73,12
00002_00023.ppm,82,81,12
00002_00024.ppm,88,88,12
00002_00025.ppm,101,98,12
00002_00026.ppm,112,109,12
00002_00027.ppm,130,125,12
00002_00028.ppm,147,144,12
00002_00029.ppm,185,178,12
00003_00000.ppm,39,37,12
00003_00001.ppm,36,36,12
00003_00002.ppm,38,37,12
00003_00003.ppm,38,37,12
00003_00004.ppm,38,37,12
00003_00005.ppm,37,36,12
00003_00006.ppm,39,37,12
00003_00007.ppm,41,40,12
00003_00008.ppm,40,38,12
00003_00009.ppm,42,41,12
00003_00010.ppm,42,42,12
00003_00011.ppm,43,44,12
00003_00012.ppm,42,44,12
00003_00013.ppm,42,44,12
00003_00014.ppm,42,45,12
00003_00015.ppm,46,47,12
00003_00016.ppm,49,49,12
00003_00017.ppm,49,49,12
00003_00018.ppm,50,50,12
00003_00019.ppm,52,52,12
00003_00020.ppm,55,54,12
00003_00021.ppm,57,58,12
