filename,heigth,width,label
00000_00000.ppm,37,37,35
00000_00001.ppm,37,39,35
00000_00002.ppm,39,39,35
00000_00003.ppm,38,39,35
00000_00004.ppm,39,39,35
00000_00005.ppm,40,40,35
00000_00006.ppm,42,42,35
00000_00007.ppm,43,43,35
00000_00008.ppm,43,43,35
00000_00009.ppm,44,44,35
00000_00010.ppm,46,46,35
00000_00011.ppm,48,46,35
00000_00012.ppm,49,46,35
00000_00013.ppm,49,47,35
00000_00014.ppm,49,48,35
00000_00015.ppm,52,52,35
00000_00016.ppm,54,55,35
00000_00017.ppm,56,56,35
00000_00018.ppm,59,58,35
00000_00019.ppm,60,60,35
00000_00020.ppm,63,62,35
00000_00021.ppm,69,67,35
00000_00022.ppm,72,68,35
00000_00023.ppm,76,75,35
00000_00024.ppm,81,79,35
00000_00025.ppm,91,85,35
00000_00026.ppm,99,94,35
00000_00027.ppm,105,99,35
00000_00028.ppm,119,109,35
00000_00029.ppm,128,118,35
00001_00000.ppm,29,29,35
00001_00001.ppm,30,28,35
00001_00002.ppm,30,29,35
00001_00003.ppm,30,28,35
00001_00004.ppm,30,29,35
00001_00005.ppm,28,29,35
00001_00006.ppm,29,30,35
00001_00007.ppm,29,30,35
00001_00008.ppm,32,31,35
00001_00009.ppm,32,32,35
00001_00010.ppm,32,31,35
00001_00011.ppm,31,32,35
00001_00012.ppm,32,32,35
00001_00013.ppm,33,34,35
00001_00014.ppm,34,34,35
00001_00015.ppm,35,34,35
00001_00016.ppm,37,35,35
00001_00017.ppm,38,38,35
00001_00018.ppm,38,37,35
00001_00019.ppm,41,40,35
00001_00020.ppm,43,43,35
00001_00021.ppm,43,43,35
00001_00022.ppm,44,44,35
00001_00023.ppm,49,48,35
00001_00024.ppm,52,50,35
00001_00025.ppm,54,53,35
00001_00026.ppm,57,57,35
00001_00027.ppm,61,61,35
00001_00028.ppm,70,68,35
00001_00029.ppm,76,76,35
00002_00000.ppm,30,29,35
00002_00001.ppm,31,29,35
00002_00002.ppm,32,32,35
00002_00003.ppm,31,31,35
00002_00004.ppm,31,32,35
00002_00005.ppm,34,33,35
00002_00006.ppm,35,34,35
00002_00007.ppm,35,35,35
00002_00008.ppm,35,35,35
00002_00009.ppm,35,33,35
00002_00010.ppm,35,34,35
00002_00011.ppm,35,35,35
00002_00012.ppm,35,35,35
00002_00013.ppm,37,36,35
00002_00014.ppm,36,35,35
00002_00015.ppm,38,37,35
00002_00016.ppm,38,37,35
00002_00017.ppm,39,38,35
00002_00018.ppm,40,39,35
00002_00019.ppm,40,40,35
00002_00020.ppm,43,42,35
00002_00021.ppm,44,43,35
00002_00022.ppm,45,44,35
00002_00023.ppm,48,47,35
00002_00024.ppm,49,48,35
00002_00025.ppm,50,47,35
00002_00026.ppm,51,52,35
00002_00027.ppm,55,53,35
00002_00028.ppm,57,54,35
00002_00029.ppm,58,60,35
00003_00000.ppm,25,27,35
00003_00001.ppm,27,27,35
00003_00002.ppm,27,26,35
00003_00003.ppm,26,27,35
00003_00004.ppm,27,27,35
00003_00005.ppm,29,29,35
00003_00006.ppm,29,29,35
00003_00007.ppm,29,29,35
00003_00008.ppm,27,27,35
00003_00009.ppm,28,29,35
00003_00010.ppm,30,29,35
00003_00011.ppm,30,30,35
00003_00012.ppm,30,30,35
00003_00013.ppm,31,31,35
00003_00014.ppm,31,31,35
00003_00015.ppm,34,32,35
00003_00016.ppm,32,33,35
00003_00017.ppm,34,33,35
00003_00018.ppm,36,34,35
00003_00019.ppm,37,36,35
00003_00020.ppm,38,38,35
00003_00021.ppm,40,37,35
00003_00022.ppm,40,39,35
