filename,heigth,width,label
00000_00000.ppm,26,27,20
00000_00001.ppm,27,28,20
00000_00002.ppm,26,29,20
00000_00003.ppm,27,28,20
00000_00004.ppm,26,28,20
00000_00005.ppm,27,31,20
00000_00006.ppm,28,31,20
00000_00007.ppm,28,31,20
00000_00008.ppm,29,31,20
00000_00009.ppm,32,34,20
00000_00010.ppm,33,36,20
00000_00011.ppm,34,37,20
00000_00012.ppm,34,38,20
00000_00013.ppm,34,40,20
00000_00014.ppm,34,39,20
00000_00015.ppm,36,42,20
00000_00016.ppm,39,45,20
00000_00017.ppm,42,47,20
00000_00018.ppm,45,50,20
00000_00019.ppm,49,55,20
00000_00020.ppm,51,56,20
00000_00021.ppm,54,59,20
00000_00022.ppm,57,64,20
00000_00023.ppm,61,70,20
00000_00024.ppm,69,76,20
00000_00025.ppm,75,86,20
00000_00026.ppm,87,97,20
00000_00027.ppm,100,111,20
00000_00028.ppm,119,131,20
00000_00029.ppm,152,166,20
00001_00000.ppm,31,29,20
00001_00001.ppm,30,31,20
00001_00002.ppm,31,31,20
00001_00003.ppm,31,33,20
00001_00004.ppm,32,34,20
00001_00005.ppm,33,36,20
00001_00006.ppm,34,37,20
00001_00007.ppm,34,37,20
00001_00008.ppm,36,38,20
00001_00009.ppm,35,38,20
00001_00010.ppm,37,40,20
00001_00011.ppm,37,41,20
00001_00012.ppm,39,43,20
00001_00013.ppm,39,44,20
00001_00014.ppm,39,44,20
00001_00015.ppm,41,45,20
00001_00016.ppm,41,47,20
00001_00017.ppm,42,44,20
00001_00018.ppm,42,45,20
00001_00019.ppm,42,50,20
00001_00020.ppm,43,50,20
00001_00021.ppm,44,51,20
00001_00022.ppm,46,54,20
00001_00023.ppm,47,55,20
00001_00024.ppm,49,57,20
00001_00025.ppm,51,59,20
00001_00026.ppm,52,59,20
00001_00027.ppm,54,63,20
00001_00028.ppm,56,65,20
00001_00029.ppm,58,69,20
00002_00000.ppm,32,33,20
00002_00001.ppm,33,33,20
00002_00002.ppm,35,35,20
00002_00003.ppm,35,35,20
00002_00004.ppm,34,36,20
00002_00005.ppm,36,36,20
00002_00006.ppm,37,38,20
00002_00007.ppm,37,38,20
00002_00008.ppm,37,38,20
00002_00009.ppm,39,39,20
00002_00010.ppm,40,41,20
00002_00011.ppm,40,43,20
00002_00012.ppm,41,44,20
00002_00013.ppm,42,44,20
00002_00014.ppm,44,45,20
00002_00015.ppm,46,47,20
00002_00016.ppm,46,49,20
00002_00017.ppm,48,50,20
