filename,heigth,width,label
00000_00000.ppm,30,35,2
00000_00001.ppm,31,35,2
00000_00002.ppm,31,35,2
00000_00003.ppm,33,37,2
00000_00004.ppm,33,37,2
00000_00005.ppm,33,37,2
00000_00006.ppm,33,37,2
00000_00007.ppm,33,37,2
00000_00008.ppm,35,39,2
00000_00009.ppm,36,40,2
00000_00010.ppm,39,44,2
00000_00011.ppm,39,43,2
00000_00012.ppm,39,43,2
00000_00013.ppm,42,45,2
00000_00014.ppm,42,48,2
00000_00015.ppm,42,48,2
00000_00016.ppm,45,51,2
00000_00017.ppm,46,53,2
00000_00018.ppm,48,54,2
00000_00019.ppm,52,56,2
00000_00020.ppm,53,58,2
00000_00021.ppm,55,56,2
00000_00022.ppm,58,58,2
00000_00023.ppm,63,64,2
00000_00024.ppm,71,72,2
00000_00025.ppm,74,75,2
00000_00026.ppm,82,83,2
00000_00027.ppm,86,88,2
00000_00028.ppm,97,100,2
00000_00029.ppm,105,107,2
00001_00000.ppm,27,27,2
00001_00001.ppm,27,27,2
00001_00002.ppm,28,28,2
00001_00003.ppm,28,27,2
00001_00004.ppm,29,27,2
00001_00005.ppm,29,29,2
00001_00006.ppm,30,28,2
00001_00007.ppm,30,30,2
00001_00008.ppm,30,31,2
00001_00009.ppm,31,32,2
00001_00010.ppm,33,33,2
00001_00011.ppm,34,33,2
00001_00012.ppm,36,36,2
00001_00013.ppm,37,37,2
00001_00014.ppm,38,38,2
00001_00015.ppm,38,38,2
00001_00016.ppm,40,41,2
00001_00017.ppm,43,43,2
00001_00018.ppm,45,45,2
00001_00019.ppm,49,46,2
00001_00020.ppm,49,48,2
00001_00021.ppm,51,50,2
00001_00022.ppm,57,54,2
00001_00023.ppm,62,62,2
00001_00024.ppm,69,69,2
00001_00025.ppm,73,73,2
00001_00026.ppm,85,84,2
00001_00027.ppm,100,100,2
00001_00028.ppm,116,115,2
00001_00029.ppm,136,134,2
00002_00000.ppm,28,27,2
00002_00001.ppm,27,26,2
00002_00002.ppm,27,27,2
00002_00003.ppm,28,29,2
00002_00004.ppm,28,29,2
00002_00005.ppm,28,28,2
00002_00006.ppm,28,28,2
00002_00007.ppm,29,29,2
00002_00008.ppm,29,29,2
00002_00009.ppm,28,28,2
00002_00010.ppm,31,30,2
00002_00011.ppm,33,31,2
00002_00012.ppm,33,31,2
00002_00013.ppm,34,31,2
00002_00014.ppm,33,32,2
00002_00015.ppm,34,32,2
00002_00016.ppm,34,33,2
00002_00017.ppm,35,35,2
00002_00018.ppm,37,35,2
00002_00019.ppm,37,35,2
00002_00020.ppm,38,39,2
00002_00021.ppm,41,39,2
00002_00022.ppm,43,39,2
00002_00023.ppm,45,42,2
00002_00024.ppm,48,46,2
00002_00025.ppm,49,48,2
00002_00026.ppm,52,50,2
00002_00027.ppm,67,65,2
00002_00028.ppm,74,73,2
00002_00029.ppm,83,83,2
00003_00000.ppm,49,49,2
00003_00001.ppm,49,49,2
00003_00002.ppm,49,50,2
00003_00003.ppm,49,50,2
00003_00004.ppm,49,50,2
00003_00005.ppm,50,51,2
00003_00006.ppm,50,51,2
00003_00007.ppm,51,53,2
00003_00008.ppm,51,53,2
00003_00009.ppm,53,53,2
00003_00010.ppm,54,55,2
00003_00011.ppm,53,54,2
00003_00012.ppm,54,54,2
00003_00013.ppm,54,55,2
00003_00014.ppm,55,56,2
00003_00015.ppm,56,56,2
00003_00016.ppm,57,57,2
00003_00017.ppm,58,58,2
00003_00018.ppm,59,59,2
00003_00019.ppm,60,60,2
00003_00020.ppm,61,60,2
00003_00021.ppm,63,62,2
00003_00022.ppm,64,63,2
00003_00023.ppm,64,64,2
00003_00024.ppm,68,64,2
00003_00025.ppm,68,67,2
00003_00026.ppm,70,69,2
00003_00027.ppm,70,71,2
00003_00028.ppm,72,72,2
00003_00029.ppm,75,76,2
00004_00000.ppm,29,29,2
00004_00001.ppm,30,30,2
00004_00002.ppm,31,30,2
00004_00003.ppm,31,30,2
00004_00004.ppm,32,31,2
00004_00005.ppm,32,31,2
00004_00006.ppm,33,31,2
00004_00007.ppm,33,34,2
00004_00008.ppm,34,33,2
00004_00009.ppm,33,34,2
00004_00010.ppm,34,33,2
00004_00011.ppm,36,34,2
00004_00012.ppm,36,36,2
00004_00013.ppm,37,36,2
00004_00014.ppm,39,38,2
00004_00015.ppm,38,39,2
00004_00016.ppm,40,40,2
00004_00017.ppm,42,41,2
00004_00018.ppm,43,41,2
00004_00019.ppm,44,42,2
00004_00020.ppm,45,45,2
00004_00021.ppm,48,47,2
00004_00022.ppm,49,48,2
00004_00023.ppm,52,50,2
00004_00024.ppm,55,56,2
00004_00025.ppm,60,58,2
00004_00026.ppm,67,65,2
00004_00027.ppm,74,71,2
00004_00028.ppm,87,84,2
00004_00029.ppm,99,97,2
00005_00000.ppm,30,28,2
00005_00001.ppm,30,30,2
00005_00002.ppm,30,29,2
00005_00003.ppm,30,31,2
00005_00004.ppm,32,31,2
00005_00005.ppm,32,32,2
00005_00006.ppm,33,34,2
00005_00007.ppm,34,34,2
00005_00008.ppm,34,35,2
00005_00009.ppm,35,34,2
00005_00010.ppm,36,36,2
00005_00011.ppm,36,36,2
00005_00012.ppm,39,37,2
00005_00013.ppm,39,39,2
00005_00014.ppm,38,38,2
00005_00015.ppm,41,41,2
00005_00016.ppm,42,43,2
00005_00017.ppm,42,43,2
00005_00018.ppm,45,45,2
00005_00019.ppm,47,45,2
00005_00020.ppm,49,48,2
00005_00021.ppm,51,49,2
00005_00022.ppm,52,52,2
00005_00023.ppm,54,54,2
00005_00024.ppm,56,55,2
00005_00025.ppm,61,58,2
00005_00026.ppm,64,62,2
00005_00027.ppm,71,68,2
00005_00028.ppm,74,72,2
00005_00029.ppm,80,74,2
00006_00000.ppm,27,25,2
00006_00001.ppm,27,26,2
00006_00002.ppm,27,27,2
00006_00003.ppm,28,27,2
00006_00004.ppm,27,27,2
00006_00005.ppm,28,28,2
00006_00006.ppm,29,29,2
00006_00007.ppm,29,30,2
00006_00008.ppm,29,29,2
00006_00009.ppm,33,31,2
00006_00010.ppm,33,31,2
00006_00011.ppm,33,31,2
00006_00012.ppm,34,33,2
00006_00013.ppm,35,33,2
00006_00014.ppm,35,34,2
00006_00015.ppm,36,36,2
00006_00016.ppm,36,35,2
00006_00017.ppm,39,38,2
00006_00018.ppm,39,38,2
00006_00019.ppm,41,40,2
00006_00020.ppm,44,42,2
00006_00021.ppm,45,44,2
00006_00022.ppm,49,48,2
00006_00023.ppm,51,49,2
00006_00024.ppm,56,55,2
00006_00025.ppm,59,57,2
00006_00026.ppm,61,60,2
00006_00027.ppm,69,64,2
00006_00028.ppm,73,72,2
00006_00029.ppm,84,80,2
00007_00000.ppm,33,35,2
00007_00001.ppm,33,34,2
00007_00002.ppm,33,34,2
00007_00003.ppm,34,35,2
00007_00004.ppm,35,37,2
00007_00005.ppm,35,37,2
00007_00006.ppm,37,37,2
00007_00007.ppm,37,37,2
00007_00008.ppm,37,39,2
00007_00009.ppm,39,39,2
00007_00010.ppm,39,41,2
00007_00011.ppm,39,41,2
00007_00012.ppm,39,41,2
00007_00013.ppm,40,41,2
00007_00014.ppm,41,42,2
00007_00015.ppm,43,44,2
00007_00016.ppm,45,46,2
00007_00017.ppm,45,47,2
00007_00018.ppm,46,47,2
00007_00019.ppm,48,48,2
00007_00020.ppm,49,51,2
00007_00021.ppm,51,52,2
00007_00022.ppm,54,55,2
00007_00023.ppm,56,57,2
