filename,heigth,width,label
1000.ppm,381,436,47
1001.ppm,380,392,47
1002.ppm,437,381,47
1003.ppm,287,330,47
1004.ppm,525,534,47
1005.ppm,294,316,47
1006.ppm,394,478,47
1007.ppm,617,734,47
1008.ppm,405,419,47
1009.ppm,486,504,47
1010.ppm,302,335,47
1011.ppm,400,501,47
1012.ppm,653,746,47
1013.ppm,453,543,47
1014.ppm,643,703,47
1015.ppm,805,752,47
1016.ppm,529,525,47
1017.ppm,285,318,47
1018.ppm,581,620,47
1019.ppm,680,747,47
1020.ppm,470,538,47
1021.ppm,586,590,47
1022.ppm,575,624,47
1023.ppm,642,663,47
1024.ppm,705,785,47
1025.ppm,532,519,47
1026.ppm,586,681,47
1027.ppm,562,613,47
1028.ppm,751,653,47
1029.ppm,459,448,47
1030.ppm,410,317,47
1031.ppm,455,517,47
1032.ppm,538,575,47
1033.ppm,609,568,47
1034.ppm,730,724,47
1035.ppm,557,513,47
1036.ppm,593,562,47
1037.ppm,467,415,47
1038.ppm,350,322,47
1039.ppm,378,413,47
1040.ppm,744,690,47
1041.ppm,467,574,47
1042.ppm,328,288,47
1043.ppm,705,751,47
1044.ppm,383,424,47
1045.ppm,651,771,47
1046.ppm,684,749,47
1047.ppm,519,642,47
1048.ppm,570,571,47
1049.ppm,432,461,47
1050.ppm,387,360,47
1051.ppm,715,712,47
1052.ppm,458,504,47
1053.ppm,805,660,47
1054.ppm,656,695,47
1055.ppm,703,546,47
1056.ppm,771,899,47
1057.ppm,676,613,47
1058.ppm,714,637,47
1059.ppm,554,587,47
1060.ppm,443,485,47
1061.ppm,658,324,47
1062.ppm,728,501,47
1063.ppm,542,485,47
1064.ppm,465,459,47
1065.ppm,496,523,47
1066.ppm,344,353,47
1067.ppm,309,313,47
1068.ppm,406,418,47
1069.ppm,346,371,47
1070.ppm,325,348,47
1071.ppm,620,654,47
1072.ppm,587,567,47
1073.ppm,428,331,47
1074.ppm,580,470,47
1075.ppm,520,460,47
1076.ppm,236,213,47
1077.ppm,391,357,47
1078.ppm,388,323,47
1079.ppm,281,227,47
1080.ppm,325,243,47
1081.ppm,556,551,47
1082.ppm,352,390,47
1083.ppm,378,415,47
1084.ppm,496,276,47
1085.ppm,275,246,47
1086.ppm,250,274,47
1087.ppm,536,517,47
1088.ppm,381,325,47
1089.ppm,353,330,47
1090.ppm,338,348,47
1091.ppm,519,527,47
1092.ppm,292,310,47
1093.ppm,340,325,47
1094.ppm,340,325,47
1095.ppm,340,325,47
1096.ppm,347,372,47
1097.ppm,343,292,47
1098.ppm,331,316,47
1099.ppm,392,371,47
1100.ppm,403,359,47
1101.ppm,367,331,47
1102.ppm,299,325,47
1103.ppm,355,350,47
1104.ppm,243,270,47
1105.ppm,464,493,47
1106.ppm,448,428,47
1107.ppm,360,381,47
1108.ppm,332,349,47
1109.ppm,412,382,47
1110.ppm,339,371,47
1111.ppm,362,373,47
1112.ppm,351,314,47
1113.ppm,317,279,47
1114.ppm,334,336,47
1115.ppm,278,254,47
1116.ppm,326,370,47
1117.ppm,367,403,47
1118.ppm,472,375,47
1119.ppm,313,333,47
1120.ppm,278,320,47
1121.ppm,409,333,47
1122.ppm,267,287,47
1123.ppm,411,445,47
1124.ppm,317,303,47
1125.ppm,442,463,47
1126.ppm,288,325,47
1127.ppm,318,350,47
1128.ppm,288,317,47
1129.ppm,478,474,47
1130.ppm,285,293,47
1131.ppm,205,220,47
