filename,heigth,width,label
00000_00000.ppm,26,27,24
00000_00001.ppm,27,28,24
00000_00002.ppm,27,26,24
00000_00003.ppm,27,27,24
00000_00004.ppm,27,28,24
00000_00005.ppm,27,28,24
00000_00006.ppm,29,31,24
00000_00007.ppm,30,33,24
00000_00008.ppm,29,33,24
00000_00009.ppm,30,33,24
00000_00010.ppm,32,34,24
00000_00011.ppm,34,36,24
00000_00012.ppm,33,37,24
00000_00013.ppm,35,37,24
00000_00014.ppm,36,41,24
00000_00015.ppm,39,42,24
00000_00016.ppm,41,45,24
00000_00017.ppm,43,49,24
00000_00018.ppm,48,52,24
00000_00019.ppm,51,55,24
00000_00020.ppm,53,57,24
00000_00021.ppm,57,61,24
00000_00022.ppm,61,64,24
00000_00023.ppm,64,70,24
00000_00024.ppm,69,76,24
00000_00025.ppm,80,87,24
00000_00026.ppm,88,97,24
00000_00027.ppm,104,109,24
00000_00028.ppm,119,128,24
00000_00029.ppm,148,164,24
00001_00000.ppm,63,54,24
00001_00001.ppm,63,54,24
00001_00002.ppm,61,54,24
00001_00003.ppm,61,54,24
00001_00004.ppm,61,55,24
00001_00005.ppm,61,56,24
00001_00006.ppm,63,59,24
00001_00007.ppm,63,58,24
00001_00008.ppm,62,59,24
00001_00009.ppm,63,60,24
00001_00010.ppm,62,61,24
00001_00011.ppm,64,62,24
00001_00012.ppm,65,61,24
00001_00013.ppm,64,62,24
00001_00014.ppm,66,64,24
00001_00015.ppm,68,65,24
00001_00016.ppm,69,65,24
00001_00017.ppm,69,65,24
00001_00018.ppm,68,64,24
00001_00019.ppm,69,68,24
00001_00020.ppm,69,68,24
00001_00021.ppm,71,70,24
00001_00022.ppm,71,71,24
00001_00023.ppm,73,72,24
00001_00024.ppm,73,73,24
00001_00025.ppm,73,74,24
00001_00026.ppm,73,73,24
00001_00027.ppm,73,74,24
00001_00028.ppm,73,73,24
00001_00029.ppm,73,73,24
00002_00000.ppm,52,54,24
00002_00001.ppm,52,54,24
00002_00002.ppm,53,54,24
00002_00003.ppm,54,56,24
00002_00004.ppm,55,56,24
00002_00005.ppm,56,58,24
00002_00006.ppm,56,58,24
00002_00007.ppm,55,59,24
00002_00008.ppm,56,58,24
00002_00009.ppm,56,60,24
00002_00010.ppm,56,60,24
00002_00011.ppm,57,59,24
00002_00012.ppm,57,60,24
00002_00013.ppm,58,61,24
00002_00014.ppm,57,62,24
00002_00015.ppm,59,62,24
00002_00016.ppm,58,64,24
00002_00017.ppm,59,64,24
00002_00018.ppm,61,65,24
00002_00019.ppm,62,66,24
00002_00020.ppm,61,67,24
00002_00021.ppm,62,68,24
00002_00022.ppm,62,69,24
00002_00023.ppm,63,70,24
00002_00024.ppm,64,70,24
00002_00025.ppm,65,72,24
00002_00026.ppm,66,73,24
00002_00027.ppm,67,73,24
00002_00028.ppm,69,75,24
00002_00029.ppm,69,75,24
00003_00000.ppm,47,50,24
00003_00001.ppm,49,50,24
00003_00002.ppm,50,52,24
00003_00003.ppm,50,53,24
00003_00004.ppm,51,54,24
00003_00005.ppm,51,53,24
00003_00006.ppm,53,54,24
00003_00007.ppm,53,55,24
00003_00008.ppm,55,58,24
00003_00009.ppm,55,61,24
00003_00010.ppm,55,63,24
00003_00011.ppm,56,64,24
00003_00012.ppm,59,69,24
00003_00013.ppm,63,70,24
00003_00014.ppm,68,73,24
00003_00015.ppm,68,73,24
00003_00016.ppm,72,76,24
00003_00017.ppm,74,81,24
00003_00018.ppm,76,84,24
00003_00019.ppm,81,87,24
00003_00020.ppm,85,92,24
00003_00021.ppm,91,98,24
